                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2782,                 4.5109,                 4.2272,                      0,                      0,                      0,                      0,                 3.1802,                 4.3757,                 4.1568,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.1278,                 4.4623,                 4.1741,                      0,                      0,                      0,                      0,                 3.1705,                 4.3616,                 4.1487,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.2172,                 4.3543,                 4.0814,                      0,                      0,                      0,                      0,                 3.1396,                 4.3211,                 4.1294,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.9913,                 4.1513,                 3.9748,                      0,                      0,                      0,                      0,                 3.0752,                 4.2655,                 4.1044,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.6745,                 3.9463,                  3.889,                      0,                      0,                      0,                      0,                 3.0028,                 4.2192,                  4.071,             0.00031001,             0.00031001,             0.00031001
                      6,                 3.2255,                  3.532,                 3.6328,                      0,                      0,                      0,                      0,                 2.9559,                 4.2204,                 4.0431,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.9265,                 3.3358,                 3.4141,                      0,                      0,                      0,                      0,                 2.9192,                 4.1638,                 4.0048,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.7951,                 3.1087,                 3.1179,                      0,                      0,                      0,                      0,                 2.9079,                 4.1495,                 3.9718,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.6044,                 2.9278,                 2.8791,                      0,                      0,                      0,                      0,                 2.8246,                 4.0041,                 3.9191,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.4395,                 2.8189,                  2.696,                      0,                      0,                      0,                      0,                 2.7738,                 3.9465,                 3.8795,             0.00061659,             0.00061659,             0.00061659
                     11,                 2.2539,                 2.6915,                 2.5355,                  5e-05,                0.00148,                  3e-05,                  1e-05,                 2.5452,                 3.7918,                  3.757,             0.00067663,             0.00067663,             0.00067663
                     12,                 2.1391,                 2.5531,                  2.394,                0.00046,                0.03266,                0.00025,                  6e-05,                 2.5824,                 3.8065,                 3.7102,             0.00068808,             0.00068808,             0.00068808
                     13,                 2.0301,                 2.4419,                 2.2836,                0.00236,                0.41908,                0.00216,                0.00069,                 2.4128,                 3.6238,                 3.4711,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.9133,                 2.3159,                 2.1977,                0.00168,                0.26973,                0.00122,                0.00037,                 2.3495,                  3.723,                 3.5909,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.8264,                 2.2017,                  2.108,                0.00244,                 0.3018,                0.00979,                0.00334,                 2.2281,                 3.8028,                  3.414,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.7573,                 2.1738,                 2.0589,                0.00319,                0.30701,                  0.009,                0.00237,                 2.1584,                   3.77,                 3.6197,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.7256,                 2.0549,                 1.9998,                 0.0045,                0.46697,                0.01814,                 0.0065,                 2.0347,                  3.731,                 3.3428,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.6538,                 2.0006,                 1.9662,                0.03114,                0.79342,                0.07141,                0.03007,                 1.9443,                 3.3748,                 3.0223,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.6174,                 1.8983,                 1.8892,                0.24791,                0.12004,                0.10594,                0.04142,                 2.1617,                 3.1061,                 2.7499,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.5925,                 1.8743,                 1.8646,                0.40396,                0.11775,                0.19918,                0.08533,                 1.9204,                 2.7959,                 2.6436,             0.00066923,             0.00066923,             0.00066923
                     21,                 1.5824,                 1.8904,                 1.8582,                0.37851,                0.20657,                 0.2438,                0.12987,                 1.5377,                 2.6368,                 2.3704,             0.00066688,             0.00066688,             0.00066688
                     22,                  1.504,                 1.7794,                  1.805,                 0.3906,                0.42537,                0.37261,                0.21836,                 1.4184,                 2.0562,                 2.0405,             0.00066452,             0.00066452,             0.00066452
                     23,                 1.4709,                 1.7505,                 1.7566,                0.44812,                 0.3017,                0.34298,                0.18377,                 1.5537,                 2.4164,                 2.2308,             0.00066216,             0.00066216,             0.00066216
                     24,                 1.4507,                 1.7289,                 1.7632,                0.45838,                0.44685,                0.42896,                0.25442,                 1.3932,                 1.9829,                  2.018,             0.00065981,             0.00065981,             0.00065981
                     25,                 1.4471,                 1.6908,                 1.7467,                0.43392,                0.55475,                0.45549,                0.26601,                 1.4283,                  1.735,                 2.0065,             0.00065745,             0.00065745,             0.00065745
                     26,                 1.4532,                 1.7048,                  1.747,                0.50389,                0.52434,                0.49412,                 0.3121,                  1.312,                 1.8084,                 1.9012,             0.00065509,             0.00065509,             0.00065509
