                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 78.313,                 9.7586,                 4.1797,                      0,                      0,                      0,                      0,                 41.496,                 25.584,                 3.6232,             0.00022848,             0.00022848,             0.00022848
                      2,                 52.531,                 8.6314,                 3.9864,                0.00049,                0.08876,                0.00034,                  6e-05,                 38.235,                 25.373,                 3.5766,             0.00046257,             0.00046257,             0.00046257
                      3,                 36.275,                 7.1491,                 3.4868,                0.00605,                0.53213,                0.01558,                0.00371,                 49.151,                 7.7138,                  2.536,              0.0006951,              0.0006951,              0.0006951
                      4,                 28.524,                 6.0067,                 2.9728,                 0.0932,                0.10809,                 0.0511,                0.01328,                 44.698,                 61.013,                 2.6094,             0.00070693,             0.00070693,             0.00070693
                      5,                 25.973,                 5.3045,                 2.6622,                0.17352,                0.28728,                 0.1373,                0.05393,                 30.243,                 19.743,                 2.5157,             0.00070458,             0.00070458,             0.00070458
                      6,                  24.61,                 4.7516,                 2.4016,                0.17835,                0.30547,                0.16922,                0.08403,                 26.304,                  33.94,                 2.2514,             0.00070222,             0.00070222,             0.00070222
                      7,                 23.738,                  4.292,                 2.1948,                0.28296,                0.36308,                0.26426,                0.14477,                 23.335,                 20.636,                 2.1475,             0.00069986,             0.00069986,             0.00069986
                      8,                 23.371,                 3.9897,                  2.031,                0.37625,                 0.5353,                0.43323,                0.26327,                 19.813,                 103.13,                 1.9247,             0.00069751,             0.00069751,             0.00069751
                      9,                 23.059,                 3.6534,                 1.9111,                0.31981,                0.44826,                0.36472,                0.22898,                 20.734,                  59.38,                 1.8412,             0.00069515,             0.00069515,             0.00069515
                     10,                 22.827,                  3.524,                 1.8396,                0.45796,                0.56274,                0.53361,                0.32357,                 19.691,                 84.326,                 1.8385,             0.00069279,             0.00069279,             0.00069279
                     11,                 22.805,                 3.3999,                  1.795,                0.43282,                0.69326,                0.56259,                0.35512,                 19.571,                 69.175,                  1.652,             0.00069044,             0.00069044,             0.00069044
                     12,                 22.549,                 3.2162,                 1.7285,                0.55723,                0.69486,                0.66041,                0.41293,                 19.482,                 86.136,                 1.6877,             0.00068808,             0.00068808,             0.00068808
                     13,                 22.466,                 3.1767,                 1.7245,                0.56957,                0.70587,                0.67555,                0.45481,                 18.674,                 42.337,                 1.5404,             0.00068573,             0.00068573,             0.00068573
                     14,                 22.176,                 2.9655,                 1.6696,                0.49254,                0.71643,                0.60087,                0.38534,                 18.779,                 186.79,                 1.5113,             0.00068337,             0.00068337,             0.00068337
                     15,                  22.06,                 2.8562,                 1.6307,                0.53412,                0.61468,                0.60991,                0.36805,                 20.222,                 102.28,                 1.6779,             0.00068101,             0.00068101,             0.00068101
                     16,                 22.092,                 2.8248,                 1.6338,                0.66737,                0.68366,                0.70442,                0.45353,                 19.278,                 10.592,                 1.6315,             0.00067866,             0.00067866,             0.00067866
                     17,                 21.918,                 2.7925,                 1.6014,                0.59828,                0.70785,                0.68649,                0.43536,                 19.458,                  22.98,                 1.5792,              0.0006763,              0.0006763,              0.0006763
                     18,                 21.792,                 2.7371,                 1.5937,                0.62924,                0.75918,                 0.7764,                0.51821,                 18.776,                 62.643,                 1.5032,             0.00067394,             0.00067394,             0.00067394
                     19,                 22.026,                   2.71,                 1.5759,                0.63255,                0.81057,                0.76462,                0.51773,                 18.382,                 128.74,                 1.4276,             0.00067159,             0.00067159,             0.00067159
                     20,                 21.439,                 2.5304,                 1.5282,                0.65404,                0.78109,                0.78134,                0.53607,                 18.225,                 33.366,                 1.3847,             0.00066923,             0.00066923,             0.00066923
                     21,                 21.553,                 2.5104,                 1.5225,                0.66105,                0.77446,                0.76809,                0.52694,                 18.254,                 137.26,                 1.3663,             0.00066688,             0.00066688,             0.00066688
                     22,                  21.64,                 2.5149,                 1.5354,                0.52283,                0.68705,                0.62211,                0.37202,                 20.317,                 117.13,                 1.5612,             0.00066452,             0.00066452,             0.00066452
                     23,                 21.577,                 2.4521,                 1.5111,                0.74855,                0.80005,                0.83725,                 0.5654,                 18.349,                 19.472,                 1.3689,             0.00066216,             0.00066216,             0.00066216
                     24,                 21.376,                 2.4401,                 1.4975,                0.67576,                0.80782,                0.81092,                0.55794,                 18.062,                 102.88,                 1.3083,             0.00065981,             0.00065981,             0.00065981
                     25,                 21.413,                 2.3623,                 1.4847,                0.74303,                0.80141,                0.84133,                0.56739,                 18.449,                 104.24,                 1.3374,             0.00065745,             0.00065745,             0.00065745
                     26,                 21.568,                 2.4556,                 1.5078,                0.67264,                0.76361,                  0.783,                0.50201,                 19.067,                 58.699,                 1.4454,             0.00065509,             0.00065509,             0.00065509
                     27,                 21.228,                 2.3073,                  1.467,                0.57512,                0.75036,                0.69789,                0.41458,                 20.136,                  148.2,                 1.5384,             0.00065274,             0.00065274,             0.00065274
                     28,                 21.397,                 2.3536,                 1.4903,                0.77058,                0.76684,                 0.8344,                0.57131,                 18.113,                 38.303,                 1.3555,             0.00065038,             0.00065038,             0.00065038
                     29,                 21.345,                 2.3516,                  1.492,                0.74821,                0.83622,                0.84948,                 0.5836,                 18.155,                 34.085,                 1.3172,             0.00064803,             0.00064803,             0.00064803
