                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 15.042,                 9.6339,                 4.1294,                      0,                      0,                      0,                      0,                 13.153,                 25.579,                  3.597,             0.00022848,             0.00022848,             0.00022848
                      2,                 15.037,                 7.9671,                 3.5892,                      0,                      0,                      0,                      0,                 13.151,                 25.339,                 3.3348,             0.00046257,             0.00046257,             0.00046257
                      3,                 15.028,                  6.278,                 2.8396,                0.00405,                0.59353,                0.02925,                0.00832,                 13.151,                 29.187,                 2.8667,              0.0006951,              0.0006951,              0.0006951
                      4,                 15.022,                 4.7806,                 2.3118,                0.52599,                0.08512,                0.04287,                 0.0118,                 13.151,                 22.434,                 2.8242,             0.00070693,             0.00070693,             0.00070693
                      5,                 15.019,                 3.9998,                  2.085,                0.24902,                 0.2251,                 0.1249,                0.03928,                  13.15,                 7.9554,                  2.691,             0.00070458,             0.00070458,             0.00070458
                      6,                 15.017,                 3.6098,                  1.925,                0.66418,                0.33113,                0.46459,                 0.2457,                 13.141,                 7.2557,                 2.0866,             0.00070222,             0.00070222,             0.00070222
                      7,                 15.016,                 3.3624,                 1.8586,                0.51976,                0.65872,                0.63486,                0.34595,                 13.138,                 42.414,                 1.7552,             0.00069986,             0.00069986,             0.00069986
                      8,                 15.015,                 3.1038,                  1.788,                0.57119,                0.66283,                0.66012,                0.35537,                 13.138,                 46.105,                 1.8332,             0.00069751,             0.00069751,             0.00069751
                      9,                 15.015,                 2.9306,                 1.7214,                0.63594,                0.74192,                0.74696,                 0.4524,                 13.137,                  75.46,                  1.634,             0.00069515,             0.00069515,             0.00069515
                     10,                 15.015,                 2.8998,                 1.7031,                0.68795,                0.75153,                0.76438,                0.42425,                 13.138,                 115.32,                 1.7457,             0.00069279,             0.00069279,             0.00069279
                     11,                 15.015,                 2.8179,                 1.7032,                0.66985,                0.77345,                 0.7979,                0.50991,                 13.136,                 34.291,                 1.5524,             0.00069044,             0.00069044,             0.00069044
                     12,                 15.014,                 2.7378,                 1.6627,                0.66504,                 0.7117,                 0.7343,                0.43032,                 13.137,                 38.747,                 1.6771,             0.00068808,             0.00068808,             0.00068808
                     13,                 15.014,                 2.7273,                 1.6871,                0.77002,                0.79621,                0.84643,                0.51648,                 13.137,                 11.125,                 1.6076,             0.00068573,             0.00068573,             0.00068573
                     14,                 15.014,                 2.5913,                 1.6318,                0.71001,                0.78587,                0.79828,                0.50483,                 13.136,                 65.926,                  1.572,             0.00068337,             0.00068337,             0.00068337
                     15,                 15.014,                 2.4711,                 1.6119,                0.65159,                 0.7557,                 0.7478,                0.47135,                 13.136,                 110.16,                 1.5612,             0.00068101,             0.00068101,             0.00068101
                     16,                 15.014,                 2.4844,                 1.6142,                0.80331,                0.77286,                0.85019,                0.51285,                 13.136,                 18.127,                 1.5745,             0.00067866,             0.00067866,             0.00067866
                     17,                 15.013,                  2.434,                 1.5883,                0.69725,                0.80662,                0.83648,                0.49798,                 13.137,                 21.475,                  1.616,              0.0006763,              0.0006763,              0.0006763
                     18,                 15.013,                 2.4032,                 1.5897,                0.76933,                0.79992,                0.85427,                0.53246,                 13.136,                 35.302,                 1.5717,             0.00067394,             0.00067394,             0.00067394
                     19,                 15.013,                 2.3519,                 1.5642,                0.77663,                0.81313,                0.85544,                0.54308,                 13.136,                 24.271,                 1.5345,             0.00067159,             0.00067159,             0.00067159
                     20,                 15.013,                 2.2303,                   1.53,                0.61345,                0.76549,                0.72481,                0.47372,                 13.136,                 234.26,                 1.5344,             0.00066923,             0.00066923,             0.00066923
                     21,                 15.013,                 2.1955,                 1.5341,                0.83644,                0.85043,                 0.9113,                0.60659,                 13.135,                 20.351,                 1.4669,             0.00066688,             0.00066688,             0.00066688
                     22,                 15.013,                  2.205,                 1.5636,                0.67513,                 0.7948,                0.82149,                0.54623,                 13.135,                 128.25,                 1.4541,             0.00066452,             0.00066452,             0.00066452
                     23,                 15.013,                 2.1705,                 1.5295,                0.78901,                0.84818,                0.90193,                0.60924,                 13.135,                 38.385,                 1.4422,             0.00066216,             0.00066216,             0.00066216
                     24,                 15.012,                 2.1477,                 1.5141,                0.78901,                0.86143,                0.89924,                0.60474,                 13.135,                 76.975,                 1.4357,             0.00065981,             0.00065981,             0.00065981
                     25,                 15.013,                 2.1031,                 1.5118,                0.71318,                0.84166,                 0.8514,                0.56517,                 13.135,                 114.26,                 1.4769,             0.00065745,             0.00065745,             0.00065745
                     26,                 15.013,                 2.1893,                  1.546,                0.75257,                 0.8102,                 0.8564,                0.56121,                 13.135,                 58.652,                 1.4816,             0.00065509,             0.00065509,             0.00065509
                     27,                 15.012,                 2.0409,                 1.4964,                0.83135,                0.84921,                0.90333,                0.60884,                 13.135,                 52.565,                 1.4417,             0.00065274,             0.00065274,             0.00065274
                     28,                 15.013,                 2.0714,                 1.5195,                0.73535,                0.83181,                  0.863,                0.57508,                 13.135,                 89.404,                 1.4596,             0.00065038,             0.00065038,             0.00065038
                     29,                 15.012,                 2.0888,                 1.5218,                0.82117,                 0.8594,                0.89943,                0.60837,                 13.135,                 42.032,                 1.4419,             0.00064803,             0.00064803,             0.00064803
                     30,                 15.012,                 2.0568,                 1.4919,                0.80264,                  0.853,                0.90778,                0.62081,                 13.135,                 25.544,                 1.4269,             0.00064567,             0.00064567,             0.00064567
                     31,                 15.012,                 1.9821,                 1.5015,                0.82977,                0.89774,                0.92472,                0.61178,                 13.135,                 15.456,                 1.4772,             0.00064331,             0.00064331,             0.00064331
                     32,                 15.012,                 1.9942,                 1.4833,                0.80536,                0.81362,                0.89178,                0.59718,                 13.135,                 46.753,                 1.4364,             0.00064096,             0.00064096,             0.00064096
                     33,                 15.012,                 1.9241,                 1.4728,                0.81272,                0.87175,                0.90039,                0.60108,                 13.135,                 14.276,                 1.4677,              0.0006386,              0.0006386,              0.0006386
                     34,                 15.012,                 1.9273,                 1.4882,                0.84252,                0.86967,                0.91574,                0.63182,                 13.135,                 25.683,                 1.4127,             0.00063625,             0.00063625,             0.00063625
                     35,                 15.012,                 1.9523,                 1.4783,                0.80614,                 0.8927,                0.90852,                0.62027,                 13.135,                  55.16,                 1.4523,             0.00063389,             0.00063389,             0.00063389
                     36,                 15.012,                 1.8932,                  1.462,                0.81274,                0.88139,                0.90827,                 0.6159,                 13.135,                 35.009,                 1.4343,             0.00063153,             0.00063153,             0.00063153
                     37,                 15.012,                 1.9362,                 1.4778,                0.83363,                 0.8513,                0.90166,                0.61498,                 13.135,                  22.04,                 1.4537,             0.00062918,             0.00062918,             0.00062918
                     38,                 15.012,                 1.9065,                 1.5014,                0.86218,                0.87202,                0.92708,                0.63141,                 13.135,                 9.6693,                 1.4343,             0.00062682,             0.00062682,             0.00062682
                     39,                 15.012,                 1.8587,                 1.4607,                0.85583,                0.87299,                0.92879,                0.64592,                 13.135,                 10.004,                 1.4078,             0.00062446,             0.00062446,             0.00062446
                     40,                 15.012,                 1.8528,                 1.4621,                0.82821,                0.87794,                0.91557,                0.62113,                 13.135,                 53.796,                 1.4403,             0.00062211,             0.00062211,             0.00062211
                     41,                 15.012,                 1.8166,                 1.4533,                0.86231,                0.90688,                 0.9388,                0.64642,                 13.135,                 4.3887,                 1.4197,             0.00061975,             0.00061975,             0.00061975
                     42,                 15.012,                 1.8051,                 1.4572,                0.80599,                0.83746,                0.88936,                0.59988,                 13.135,                 19.351,                 1.4402,              0.0006174,              0.0006174,              0.0006174
                     43,                 15.012,                 1.8475,                 1.4633,                0.84118,                0.87822,                0.91991,                0.64397,                 13.135,                  47.32,                 1.4143,             0.00061504,             0.00061504,             0.00061504
                     44,                 15.012,                 1.8031,                  1.442,                0.84577,                0.87556,                0.92992,                0.64393,                 13.135,                 15.012,                 1.4022,             0.00061268,             0.00061268,             0.00061268
                     45,                 15.012,                 1.8023,                 1.4469,                0.85934,                0.89369,                0.92929,                0.65799,                 13.134,                 15.759,                  1.384,             0.00061033,             0.00061033,             0.00061033
                     46,                 15.012,                 1.7371,                 1.4462,                 0.8587,                 0.8919,                0.93749,                 0.6578,                 13.134,                 17.978,                 1.3676,             0.00060797,             0.00060797,             0.00060797
                     47,                 15.012,                 1.7845,                 1.4528,                0.82586,                0.92312,                0.93176,                0.65471,                 13.134,                 6.5191,                 1.3773,             0.00060561,             0.00060561,             0.00060561
                     48,                 15.012,                 1.7567,                 1.4549,                 0.8368,                0.90353,                 0.9387,                0.65725,                 13.134,                 14.904,                 1.4052,             0.00060326,             0.00060326,             0.00060326
                     49,                 15.012,                 1.7739,                 1.4397,                0.82875,                0.89434,                0.92727,                 0.6604,                 13.134,                 13.235,                 1.3966,              0.0006009,              0.0006009,              0.0006009
                     50,                 15.012,                 1.7654,                 1.4466,                0.85668,                0.88483,                0.93503,                0.65458,                 13.134,                 4.7606,                 1.3699,             0.00059855,             0.00059855,             0.00059855
                     51,                 15.011,                 1.7886,                 1.4323,                0.83065,                0.89528,                0.91657,                0.64835,                 13.134,                 56.871,                 1.3854,             0.00059619,             0.00059619,             0.00059619
                     52,                 15.011,                 1.7406,                 1.4308,                0.87249,                  0.881,                0.93397,                0.65905,                 13.134,                 4.3304,                 1.3897,             0.00059383,             0.00059383,             0.00059383
                     53,                 15.011,                  1.716,                  1.415,                0.86923,                0.90249,                0.93768,                0.66799,                 13.134,                 8.0089,                 1.3596,             0.00059148,             0.00059148,             0.00059148
                     54,                 15.012,                 1.7305,                 1.4313,                0.84116,                0.88547,                0.92455,                0.65087,                 13.134,                 28.012,                 1.3836,             0.00058912,             0.00058912,             0.00058912
                     55,                 15.012,                 1.7566,                 1.4178,                0.84961,                0.91303,                0.93745,                0.66113,                 13.134,                 14.755,                 1.3769,             0.00058677,             0.00058677,             0.00058677
                     56,                 15.011,                 1.7116,                 1.4296,                0.85066,                0.92003,                0.94041,                0.65572,                 13.134,                 14.105,                 1.3865,             0.00058441,             0.00058441,             0.00058441
                     57,                 15.011,                 1.6773,                 1.4211,                0.87033,                0.90674,                0.93458,                0.66052,                 13.134,                 23.211,                 1.3687,             0.00058205,             0.00058205,             0.00058205
                     58,                 15.011,                 1.7217,                 1.4401,                0.85751,                0.90825,                0.94273,                0.67527,                 13.134,                 20.821,                 1.3554,              0.0005797,              0.0005797,              0.0005797
                     59,                 15.011,                 1.7195,                 1.4136,                0.84591,                0.91229,                0.93092,                0.66269,                 13.134,                 23.438,                  1.367,             0.00057734,             0.00057734,             0.00057734
                     60,                 15.011,                 1.6437,                 1.4155,                0.83834,                0.93661,                0.94393,                 0.6768,                 13.134,                 6.9748,                 1.3512,             0.00057498,             0.00057498,             0.00057498
                     61,                 15.011,                 1.7308,                 1.4364,                0.71185,                0.81929,                0.82457,                0.57261,                 13.135,                 182.36,                 1.4229,             0.00057263,             0.00057263,             0.00057263
