                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2259,                 4.4538,                 4.2282,                      0,                      0,                      0,                      0,                 3.1724,                  4.372,                 4.1564,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0671,                 4.4038,                 4.1756,                      0,                      0,                      0,                      0,                 3.1644,                 4.3598,                 4.1479,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.1347,                  4.266,                  4.093,                      0,                      0,                      0,                      0,                 3.1176,                 4.3303,                 4.1255,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.8673,                 3.9984,                 3.9942,                      0,                      0,                      0,                      0,                 3.0297,                 4.2852,                 4.0876,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.4151,                 3.7666,                 3.8911,                      0,                      0,                      0,                      0,                 2.9524,                 4.2527,                 4.0489,             0.00031001,             0.00031001,             0.00031001
                      6,                 3.0199,                 3.4585,                 3.7275,                      0,                      0,                      0,                      0,                 2.8157,                 4.1902,                 3.9681,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.7351,                  3.171,                 3.4705,                      0,                      0,                      0,                      0,                 2.7803,                 4.1741,                 3.9021,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.5155,                 2.8337,                 3.1263,                      0,                      0,                      0,                      0,                 2.6627,                  4.167,                 3.8511,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.2082,                 2.5231,                 2.7905,                0.00125,                0.08859,                0.00075,                0.00016,                 2.6405,                 4.1862,                 3.8631,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.0501,                 2.3437,                 2.5223,                0.00255,                0.34505,                0.00912,                0.00153,                 2.9479,                 4.3278,                 3.9655,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.9348,                 2.2141,                 2.3061,                0.00421,                0.18627,                0.00598,                 0.0011,                 2.7929,                 4.2727,                  3.951,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.8773,                 2.1019,                 2.1831,                0.00443,                0.32883,                0.01611,                0.00267,                 2.7453,                 4.2397,                 3.8671,             0.00068808,             0.00068808,             0.00068808
                     13,                  1.747,                 1.9911,                 2.0564,                0.00761,                0.46418,                0.03841,                0.00946,                 2.4173,                 4.0224,                 3.6465,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.6877,                 1.8346,                 1.9837,                0.00133,                0.05022,                0.00132,                0.00033,                 2.7907,                 4.2734,                 3.9364,             0.00068337,             0.00068337,             0.00068337
                     15,                  1.629,                  1.707,                 1.9214,                0.09055,                0.24338,                0.07231,                0.02798,                 2.3072,                 3.6635,                 3.1426,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.5649,                 1.6377,                 1.8565,                0.10879,                0.19982,                0.06687,                0.02123,                 2.4381,                 3.5924,                 3.0338,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.5381,                 1.5607,                 1.8168,                0.70382,                 0.0336,                0.05751,                 0.0231,                 2.6328,                 3.9857,                 3.4384,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.4822,                   1.49,                 1.7797,                0.42806,                 0.0262,                 0.0762,                0.02799,                 2.5006,                 3.9035,                 3.2578,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.4733,                 1.4528,                 1.7327,                0.52589,                 0.3357,                0.39703,                0.20505,                 1.6517,                 2.3719,                 2.1309,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.4294,                 1.3842,                 1.6877,                0.43146,                0.35151,                0.34463,                0.16653,                  1.857,                 2.4812,                 2.2228,             0.00066923,             0.00066923,             0.00066923
                     21,                  1.414,                 1.3935,                 1.6766,                0.49926,                0.59642,                0.51863,                0.29454,                 1.3909,                 1.8087,                 1.8119,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.3712,                 1.3153,                 1.6387,                 0.5438,                0.61978,                0.61375,                0.36987,                 1.3775,                 1.6701,                 1.8373,             0.00066452,             0.00066452,             0.00066452
                     23,                 1.3622,                 1.2836,                 1.6087,                0.61836,                0.63548,                0.65519,                 0.3868,                 1.4063,                 1.6104,                 1.8092,             0.00066216,             0.00066216,             0.00066216
                     24,                 1.3421,                 1.2753,                 1.6072,                0.55819,                0.67834,                0.63983,                0.37941,                 1.3285,                 1.4487,                 1.7726,             0.00065981,             0.00065981,             0.00065981
                     25,                 1.3383,                 1.2595,                 1.5943,                0.65015,                 0.6806,                0.70018,                0.40856,                 1.3341,                 1.3023,                 1.7189,             0.00065745,             0.00065745,             0.00065745
                     26,                 1.3506,                 1.2491,                 1.5992,                0.51923,                0.70336,                0.63033,                0.40382,                 1.2046,                 1.5004,                 1.6699,             0.00065509,             0.00065509,             0.00065509
                     27,                 1.3159,                 1.2093,                 1.5644,                 0.5841,                0.73364,                0.67137,                0.42733,                 1.2121,                 1.3904,                  1.707,             0.00065274,             0.00065274,             0.00065274
                     28,                 1.3313,                 1.2108,                 1.5828,                0.62666,                0.75029,                0.74825,                0.49038,                 1.1851,                 1.2019,                 1.6613,             0.00065038,             0.00065038,             0.00065038
