                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1472,                 9.8096,                 4.1436,                      0,                      0,                      0,                      0,                 1.7447,                 25.534,                 3.5911,             0.00022848,             0.00022848,             0.00022848
                      2,                 2.1837,                 8.1502,                 3.6313,                      0,                      0,                      0,                      0,                 1.6972,                  25.52,                 3.4926,             0.00046257,             0.00046257,             0.00046257
                      3,                 1.6598,                 6.6672,                 2.8837,                0.00183,                0.34777,                0.00166,                0.00069,                 1.2323,                  11.19,                 3.0069,              0.0006951,              0.0006951,              0.0006951
                      4,                 1.3674,                 5.6056,                 2.4229,                0.00562,                0.73115,                0.04982,                 0.0206,                 1.1051,                 31.608,                 2.6979,             0.00070693,             0.00070693,             0.00070693
                      5,                 1.1651,                  4.673,                 2.1814,                0.27723,                0.32286,                0.23121,                0.11114,                0.93648,                 68.593,                 2.1356,             0.00070458,             0.00070458,             0.00070458
                      6,                   1.03,                 4.0436,                 2.0027,                0.40496,                0.59964,                0.46953,                 0.2491,                0.83773,                  59.75,                 1.9606,             0.00070222,             0.00070222,             0.00070222
                      7,                0.96755,                 3.7399,                 1.9365,                0.46088,                0.62472,                0.54444,                0.30644,                0.73537,                 125.85,                 1.8053,             0.00069986,             0.00069986,             0.00069986
                      8,                0.90388,                 3.4685,                 1.8451,                0.49777,                0.62046,                0.52805,                0.27527,                0.80249,                 141.33,                 1.8994,             0.00069751,             0.00069751,             0.00069751
                      9,                0.87131,                 3.2402,                 1.7914,                 0.3669,                0.59526,                0.45933,                0.26196,                0.76871,                 147.16,                 1.8512,             0.00069515,             0.00069515,             0.00069515
                     10,                0.84462,                  3.139,                 1.7451,                0.65184,                0.68884,                0.69578,                0.40915,                0.67637,                  27.71,                  1.695,             0.00069279,             0.00069279,             0.00069279
                     11,                  0.836,                 2.9989,                 1.7326,                 0.5751,                0.47295,                0.54709,                0.28733,                0.85353,                 6.1346,                 1.9646,             0.00069044,             0.00069044,             0.00069044
                     12,                 0.8228,                 2.9541,                  1.691,                0.53446,                0.64927,                0.62302,                0.35646,                0.71024,                 236.19,                 1.7558,             0.00068808,             0.00068808,             0.00068808
                     13,                0.82332,                 2.9782,                 1.7179,                0.75171,                0.75213,                0.80932,                0.48946,                0.65059,                 17.651,                 1.6439,             0.00068573,             0.00068573,             0.00068573
                     14,                0.79003,                 2.8338,                 1.6555,                0.71852,                0.77141,                0.78609,                0.48619,                 0.6226,                 41.667,                 1.6049,             0.00068337,             0.00068337,             0.00068337
                     15,                0.78029,                 2.7282,                 1.6418,                0.63838,                0.68348,                0.68745,                0.40899,                0.67597,                 204.46,                 1.6729,             0.00068101,             0.00068101,             0.00068101
                     16,                0.77682,                 2.7262,                 1.6432,                0.68672,                   0.73,                0.77299,                0.46527,                0.62806,                 63.689,                 1.6096,             0.00067866,             0.00067866,             0.00067866
                     17,                0.75643,                 2.7156,                 1.6181,                0.67876,                0.78536,                0.80472,                 0.5268,                0.56907,                 135.13,                 1.5134,              0.0006763,              0.0006763,              0.0006763
                     18,                0.74933,                 2.6462,                 1.6166,                0.69883,                0.78764,                0.82039,                0.53497,                0.59029,                  105.5,                 1.5416,             0.00067394,             0.00067394,             0.00067394
                     19,                0.75846,                 2.5776,                 1.5971,                0.75545,                0.80981,                0.84146,                0.53496,                0.57097,                  40.79,                 1.5003,             0.00067159,             0.00067159,             0.00067159
                     20,                  0.715,                 2.4192,                  1.552,                0.78245,                 0.8157,                0.86401,                0.58015,                0.55198,                   60.5,                 1.4787,             0.00066923,             0.00066923,             0.00066923
                     21,                0.71855,                 2.4024,                  1.558,                0.79207,                0.80708,                0.86817,                0.56232,                 0.5808,                 23.921,                 1.5303,             0.00066688,             0.00066688,             0.00066688
                     22,                0.72629,                 2.4029,                  1.575,                0.66816,                0.82852,                0.84371,                0.55424,                0.55661,                  45.86,                 1.4735,             0.00066452,             0.00066452,             0.00066452
                     23,                0.72022,                 2.3567,                 1.5529,                0.80184,                0.83779,                0.87227,                0.58074,                0.56285,                 54.787,                  1.482,             0.00066216,             0.00066216,             0.00066216
                     24,                0.69873,                 2.3022,                 1.5409,                0.75854,                0.82999,                0.85905,                0.56477,                0.55314,                 65.378,                 1.4703,             0.00065981,             0.00065981,             0.00065981
                     25,                0.69862,                  2.284,                  1.531,                0.78954,                0.84032,                0.87455,                0.57799,                0.55439,                 26.793,                 1.4687,             0.00065745,             0.00065745,             0.00065745
                     26,                0.71534,                 2.3413,                 1.5589,                0.80293,                0.83956,                0.88101,                0.59284,                0.54326,                 46.506,                 1.4604,             0.00065509,             0.00065509,             0.00065509
                     27,                0.68148,                 2.1866,                 1.5035,                 0.7793,                0.84022,                0.87415,                  0.584,                0.55698,                 85.482,                 1.4686,             0.00065274,             0.00065274,             0.00065274
