                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.1972,                 4.4619,                 4.2273,                      0,                      0,                      0,                      0,                 3.1755,                 4.3745,                 4.1607,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0311,                 4.4219,                 4.1776,                      0,                      0,                      0,                      0,                 3.1689,                 4.3701,                 4.1558,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.0594,                 4.2884,                 4.0847,                      0,                      0,                      0,                      0,                 3.1327,                 4.3473,                 4.1391,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.6976,                 4.0556,                 3.9645,                      0,                      0,                      0,                      0,                 3.0731,                 4.3105,                 4.1074,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.2374,                 3.7475,                  3.811,                      0,                      0,                      0,                      0,                 3.0105,                 4.2711,                 4.0575,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.9009,                 3.3382,                 3.5277,                      0,                      0,                      0,                      0,                 2.9513,                 4.2052,                 4.0044,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.6848,                 2.9761,                 3.2762,                0.00046,                0.07097,                 0.0003,                  6e-05,                 2.8934,                 4.1826,                 3.9428,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.4934,                 2.6795,                 2.9321,                0.00141,                0.26721,                0.00161,                0.00032,                  2.815,                 4.0893,                 3.8534,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.1981,                 2.4097,                 2.6351,                0.00197,                0.26291,                0.00209,                0.00043,                 3.1545,                 4.2566,                 3.9792,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.0734,                 2.2334,                 2.4245,                0.00203,                0.28523,                0.00389,                0.00064,                 3.3815,                 4.5465,                 4.0185,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.9286,                 2.1078,                 2.2474,                0.00357,                0.48654,                0.01822,                0.00338,                 3.3825,                 4.1883,                  3.833,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.8231,                 1.9734,                 2.1076,                0.51209,                0.09098,                0.02135,                0.00342,                 3.4977,                 3.9048,                 3.5337,             0.00068808,             0.00068808,             0.00068808
