                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.1926,                 4.5096,                 4.2362,                      0,                      0,                      0,                      0,                 3.1779,                 4.3777,                 4.1612,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0414,                 4.4696,                  4.206,                      0,                      0,                      0,                      0,                 3.1758,                  4.376,                 4.1582,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.0899,                 4.3346,                  4.123,                      0,                      0,                      0,                      0,                 3.1631,                 4.3613,                 4.1452,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.7569,                 4.0498,                 3.9953,                      0,                      0,                      0,                      0,                 3.1425,                 4.3314,                 4.1213,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.3008,                 3.8031,                 3.8384,                      0,                      0,                      0,                      0,                 3.1577,                 4.3196,                 4.0929,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.9414,                 3.5106,                  3.522,                      0,                      0,                      0,                      0,                  3.121,                 4.2724,                 4.0382,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.6739,                 3.1668,                 3.2206,                      0,                      0,                      0,                      0,                 3.1708,                 4.3778,                 4.0742,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.4823,                 2.8004,                 2.8676,                0.00027,                0.01801,                0.00014,                  3e-05,                  3.194,                 4.4531,                 4.1242,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.1707,                 2.5155,                 2.5725,                0.00012,                0.00622,                  6e-05,                  1e-05,                 3.1066,                 4.3699,                 4.0549,             0.00055612,             0.00055612,             0.00055612
                     10,                  2.013,                 2.2894,                 2.3494,                0.00313,                0.40804,                 0.0055,                0.00103,                 3.0738,                 4.2233,                 3.8459,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.8713,                  2.108,                 2.1719,                0.00502,                0.33608,                 0.0151,                0.00278,                 3.0417,                 4.3444,                  3.972,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.7648,                 1.9452,                 2.0153,                0.00446,                0.51131,                0.07536,                0.01493,                 2.9298,                 4.1707,                 3.8243,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.6364,                 1.8055,                 1.8971,                0.00546,                0.29987,                0.01599,                0.00304,                 3.0285,                 4.3323,                 4.0028,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.5883,                 1.6842,                 1.8434,                0.00384,                0.47124,                0.01618,                0.00272,                 3.2339,                 4.1109,                 3.8542,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.5461,                  1.637,                 1.8001,                0.01189,                0.65295,                 0.0837,                0.02419,                 2.5244,                 3.8349,                 3.3811,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.5096,                 1.5716,                 1.7546,                0.33153,                0.12849,                0.13417,                0.04005,                 3.0015,                 3.2338,                  3.087,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.4907,                 1.5041,                  1.737,                0.27326,                0.04437,                0.10082,                0.03265,                 3.0079,                 3.7929,                    3.5,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.4322,                 1.4212,                 1.7036,                0.50493,                0.12969,                0.23499,                0.10329,                 2.3207,                 3.1749,                 2.7772,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.4271,                 1.3952,                 1.6532,                0.32181,                0.31763,                0.25264,                0.11497,                 2.0274,                 2.6431,                 2.4827,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.3986,                 1.3452,                 1.6196,                0.58407,                0.48991,                0.52097,                 0.2981,                 1.5567,                 2.0693,                 1.9696,             0.00066923,             0.00066923,             0.00066923
                     21,                  1.402,                 1.3654,                 1.6319,                0.63959,                 0.5904,                0.63665,                0.36769,                 1.4142,                 1.7804,                 1.8556,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.3469,                 1.3013,                 1.5939,                0.63065,                0.63412,                0.66405,                  0.401,                 1.3458,                 1.6519,                 1.8052,             0.00066452,             0.00066452,             0.00066452
                     23,                 1.3384,                 1.2717,                 1.5686,                0.57191,                 0.6181,                0.62926,                0.36618,                 1.3671,                 1.6853,                  1.806,             0.00066216,             0.00066216,             0.00066216
                     24,                 1.3311,                 1.2765,                 1.5767,                0.56499,                0.67987,                0.66652,                0.37666,                 1.4162,                 1.4887,                 1.8493,             0.00065981,             0.00065981,             0.00065981
                     25,                 1.3311,                 1.2446,                   1.56,                0.60949,                0.63586,                0.63946,                0.38591,                 1.4335,                 1.5653,                 1.8113,             0.00065745,             0.00065745,             0.00065745
                     26,                  1.331,                 1.2128,                 1.5529,                0.61473,                0.67628,                0.65532,                0.37108,                 1.4967,                 1.5014,                 1.9025,             0.00065509,             0.00065509,             0.00065509
