                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.3649,                 9.5996,                 4.1517,                      0,                      0,                      0,                      0,                 1.8064,                 25.475,                 3.5972,             0.00022848,             0.00022848,             0.00022848
                      2,                 2.3942,                  7.803,                  3.636,                      0,                      0,                      0,                      0,                 1.7079,                 25.512,                 3.4811,             0.00046257,             0.00046257,             0.00046257
                      3,                  1.884,                 6.0846,                 2.9131,                  7e-05,                0.00296,                  4e-05,                      0,                  1.404,                 15.523,                 3.3168,              0.0006951,              0.0006951,              0.0006951
                      4,                 1.5275,                 5.1051,                 2.4785,                0.00447,                0.41211,                0.01043,                0.00284,                 1.3218,                 9.2866,                 3.0333,             0.00070693,             0.00070693,             0.00070693
                      5,                 1.3375,                 4.4482,                 2.2911,                0.22333,                0.28989,                0.16544,                0.07423,                 1.1243,                 74.244,                  2.286,             0.00070458,             0.00070458,             0.00070458
                      6,                 1.1742,                 3.8281,                 2.1107,                0.31036,                0.44319,                0.33819,                0.17358,                 1.0017,                  85.71,                 2.1023,             0.00070222,             0.00070222,             0.00070222
                      7,                 1.1079,                 3.3522,                 2.0343,                0.39405,                 0.5439,                0.46587,                0.26634,                0.84177,                 57.842,                 1.9354,             0.00069986,             0.00069986,             0.00069986
                      8,                 1.0482,                 3.1044,                 1.9465,                0.37092,                0.53589,                0.39522,                0.19499,                0.98869,                 139.39,                 2.0756,             0.00069751,             0.00069751,             0.00069751
                      9,                0.97974,                 2.8384,                 1.8629,                0.48452,                 0.6973,                 0.5503,                0.28826,                0.87913,                 147.36,                 1.9467,             0.00069515,             0.00069515,             0.00069515
                     10,                0.97031,                 2.7942,                 1.8355,                0.61587,                0.66051,                0.67272,                 0.4023,                0.73235,                 74.898,                  1.739,             0.00069279,             0.00069279,             0.00069279
                     11,                0.94475,                 2.6247,                 1.8095,                0.59281,                0.73003,                0.73164,                0.43273,                0.73257,                 26.041,                 1.7555,             0.00069044,             0.00069044,             0.00069044
                     12,                0.92058,                  2.576,                 1.7548,                0.65556,                0.73259,                0.73461,                 0.4526,                0.68924,                 115.02,                  1.682,             0.00068808,             0.00068808,             0.00068808
                     13,                0.91761,                  2.506,                 1.7735,                0.65869,                0.74692,                0.74736,                0.41826,                0.79003,                 37.075,                 1.7883,             0.00068573,             0.00068573,             0.00068573
                     14,                0.88894,                 2.3786,                 1.7259,                0.67811,                0.77076,                0.78563,                0.48067,                0.67702,                 72.181,                 1.6481,             0.00068337,             0.00068337,             0.00068337
                     15,                 0.8695,                 2.2908,                 1.6975,                0.70212,                0.72412,                0.77384,                0.46445,                0.71172,                 167.01,                 1.6878,             0.00068101,             0.00068101,             0.00068101
                     16,                0.86077,                 2.2915,                 1.7017,                0.60981,                0.67311,                0.65397,                0.33344,                0.88442,                 138.32,                 1.8895,             0.00067866,             0.00067866,             0.00067866
                     17,                 0.8398,                 2.2427,                 1.6663,                0.70811,                0.82209,                0.83601,                0.50801,                0.67533,                 27.268,                 1.6533,              0.0006763,              0.0006763,              0.0006763
                     18,                0.83841,                 2.2212,                 1.6797,                0.75992,                0.78559,                0.84367,                0.51679,                0.66192,                 46.757,                 1.6192,             0.00067394,             0.00067394,             0.00067394
                     19,                0.84576,                 2.1315,                 1.6539,                0.76937,                0.74908,                0.82897,                0.50357,                0.68274,                 36.059,                 1.6444,             0.00067159,             0.00067159,             0.00067159
                     20,                0.78946,                 2.0022,                 1.6036,                0.76274,                0.82276,                0.86539,                0.56118,                 0.6094,                 152.78,                 1.5416,             0.00066923,             0.00066923,             0.00066923
