                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  4.224,                 4.4629,                 4.2234,                      0,                      0,                      0,                      0,                 3.1778,                 4.3768,                 4.1569,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0665,                 4.4312,                 4.1778,                      0,                      0,                      0,                      0,                 3.1749,                 4.3726,                 4.1475,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.1126,                 4.3171,                 4.0876,                      0,                      0,                      0,                      0,                  3.149,                 4.3549,                 4.1209,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.7994,                 4.0456,                 3.9559,                      0,                      0,                      0,                      0,                  3.094,                 4.3213,                 4.0709,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.3533,                 3.7715,                 3.7846,                      0,                      0,                      0,                      0,                 3.0239,                 4.2795,                 4.0003,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.9576,                 3.4379,                 3.4867,                      0,                      0,                      0,                      0,                 2.9167,                 4.2114,                 3.9005,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.6735,                 3.1203,                 3.1668,                      0,                      0,                      0,                      0,                 2.9088,                 4.2278,                 3.8778,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.4607,                 2.7647,                 2.8042,                  4e-05,                0.00148,                  2e-05,                  1e-05,                 2.7362,                 4.0029,                 3.7018,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.1902,                 2.5019,                 2.5212,                0.00029,                0.01254,                0.00015,                  4e-05,                 2.7308,                 3.9493,                  3.767,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.0395,                 2.3142,                 2.3196,                0.00292,                0.28264,                0.00239,                0.00072,                 2.8907,                 3.8881,                 3.8219,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.8835,                 2.1535,                 2.1618,                0.00303,                0.38964,                0.03422,                0.00569,                  3.619,                 4.1041,                 4.0087,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.7726,                 1.9707,                 2.0184,                0.00537,                0.64898,                0.05209,                0.01006,                  3.636,                 3.3596,                 3.2346,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.6643,                 1.8666,                 1.9093,                0.00624,                 0.7767,                0.03581,                0.00881,                 3.2533,                 3.3087,                 3.1078,             0.00068573,             0.00068573,             0.00068573
