                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2323,                 4.4752,                 4.2096,                      0,                      0,                      0,                      0,                 3.1741,                  4.379,                   4.16,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0648,                 4.4249,                 4.1586,                      0,                      0,                      0,                      0,                 3.1612,                 4.3707,                 4.1496,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.1418,                 4.3101,                 4.0523,                      0,                      0,                      0,                      0,                 3.1087,                 4.3429,                 4.1179,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.7729,                  4.078,                 3.8715,                      0,                      0,                      0,                      0,                 3.0004,                 4.2874,                 4.0585,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.2438,                 3.8003,                 3.6969,                      0,                      0,                      0,                      0,                 2.8339,                 4.2161,                 3.9657,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.9015,                 3.4598,                 3.3958,                      0,                      0,                      0,                      0,                 2.7043,                 4.1894,                  3.879,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.6575,                 3.1175,                 3.1497,                0.00113,                0.21394,                0.00085,                0.00015,                  2.646,                 4.1575,                 3.7995,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.4839,                 2.7923,                 2.8043,                0.00188,                0.37759,                0.00337,                0.00074,                 2.7163,                  4.133,                 3.6839,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.1934,                 2.5286,                 2.5235,                0.00227,                0.38381,                0.00921,                0.00152,                 3.2362,                 4.5199,                 3.9166,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.0659,                 2.3803,                 2.3391,                 0.0026,                0.40809,                0.01676,                 0.0027,                 3.3074,                 4.2718,                 3.9918,             0.00061659,             0.00061659,             0.00061659
