                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2231,                 4.4972,                 4.2087,                      0,                      0,                      0,                      0,                 3.1816,                 4.3787,                 4.1586,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0699,                 4.4573,                 4.1675,                      0,                      0,                      0,                      0,                  3.171,                 4.3715,                 4.1506,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.1412,                 4.3565,                 4.0737,                      0,                      0,                      0,                      0,                 3.1298,                 4.3418,                 4.1242,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.8786,                 4.1601,                 3.9053,                      0,                      0,                      0,                      0,                   3.05,                 4.2881,                 4.0802,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.4342,                 3.9011,                 3.7147,                      0,                      0,                      0,                      0,                 2.9672,                 4.2098,                 4.0339,             0.00031001,             0.00031001,             0.00031001
                      6,                 3.0367,                 3.5462,                 3.4808,                0.00051,                0.09428,                0.00036,                  6e-05,                 2.8168,                 4.0947,                  3.935,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.7786,                 3.2318,                 3.2322,                0.00086,                0.19413,                0.00065,                0.00012,                 2.7879,                 4.0549,                 3.8642,             0.00043391,             0.00043391,             0.00043391
                      8,                  2.621,                  2.902,                 2.8784,                0.00219,                0.46524,                0.00822,                0.00247,                  2.828,                 3.8543,                 3.3121,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.3438,                 2.6254,                 2.6019,                0.00813,                0.67639,                0.01409,                  0.004,                 3.0376,                 3.6436,                 3.0335,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.1826,                 2.4236,                 2.4001,                 0.0069,                0.50566,                 0.0188,                0.00346,                 3.0474,                 4.5697,                 3.4354,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.9992,                 2.2368,                 2.2296,                0.00336,                0.46888,                0.01628,                0.00278,                 3.0394,                 4.0991,                 3.6879,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.8932,                 2.0732,                 2.0795,                0.00401,                0.42232,                0.02441,                0.00406,                  3.004,                 4.1638,                 3.8182,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.7578,                  1.933,                 1.9669,                0.10079,                 0.3671,                0.07787,                0.02982,                 2.6193,                 3.3064,                 2.7814,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.6786,                 1.7923,                 1.8882,                0.00951,                0.44616,                0.03645,                0.01185,                 3.0257,                 3.9777,                 3.5232,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.6087,                 1.6982,                 1.8084,                0.25793,                0.06734,                0.11982,                0.04253,                 2.7128,                 3.2093,                 2.7795,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.5674,                 1.6301,                 1.7687,                0.32241,                0.25441,                0.19122,                0.10098,                 1.8247,                 2.6607,                 2.1535,             0.00067866,             0.00067866,             0.00067866
                     17,                  1.521,                 1.5607,                 1.7262,                0.35313,                0.45134,                0.37841,                0.20303,                 1.5525,                 2.0817,                 1.8283,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.4935,                 1.4772,                 1.6965,                0.40896,                0.33088,                0.31757,                0.17233,                  1.604,                 2.4371,                 2.1467,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.4723,                 1.4231,                 1.6531,                0.38965,                0.48863,                0.40716,                0.22117,                  1.588,                 2.0077,                 1.9007,             0.00067159,             0.00067159,             0.00067159
                     20,                  1.457,                 1.3971,                 1.6257,                0.42268,                0.55983,                0.46548,                0.24397,                 1.5419,                 1.8813,                 1.8787,             0.00066923,             0.00066923,             0.00066923
                     21,                 1.4217,                 1.4169,                 1.6059,                0.42255,                0.45021,                0.36862,                0.18205,                 1.7861,                 2.2737,                 2.1159,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.3855,                 1.3365,                 1.5872,                0.56097,                0.60441,                 0.5998,                0.36657,                 1.3806,                 1.6621,                 1.5669,             0.00066452,             0.00066452,             0.00066452
                     23,                  1.382,                 1.3023,                 1.5589,                0.48219,                0.61147,                0.54277,                0.32755,                 1.3676,                 1.6353,                 1.6564,             0.00066216,             0.00066216,             0.00066216
                     24,                 1.3781,                 1.3382,                 1.5705,                0.58068,                0.66178,                0.65797,                0.42706,                 1.2106,                 1.5122,                 1.4844,             0.00065981,             0.00065981,             0.00065981
                     25,                 1.3627,                 1.2977,                  1.557,                0.62483,                0.72618,                0.73265,                0.46596,                 1.2583,                 1.3475,                 1.4908,             0.00065745,             0.00065745,             0.00065745
                     26,                 1.3487,                   1.29,                 1.5453,                0.50147,                 0.6183,                0.53378,                0.30358,                 1.4309,                 1.7745,                 1.6723,             0.00065509,             0.00065509,             0.00065509
                     27,                 1.3414,                 1.2521,                 1.5285,                0.53873,                0.55799,                0.53076,                0.29225,                  1.482,                 1.8203,                 1.7581,             0.00065274,             0.00065274,             0.00065274
                     28,                 1.3367,                 1.2293,                 1.5281,                0.66887,                0.64141,                0.69782,                0.43388,                 1.3485,                 1.6147,                 1.5659,             0.00065038,             0.00065038,             0.00065038
                     29,                 1.3033,                  1.241,                 1.5101,                 0.7538,                0.74597,                0.79563,                0.51282,                 1.2037,                 1.2631,                 1.4386,             0.00064803,             0.00064803,             0.00064803
                     30,                 1.3155,                 1.2157,                 1.5092,                0.71767,                0.76048,                0.78995,                 0.4983,                 1.2396,                 1.2067,                 1.4862,             0.00064567,             0.00064567,             0.00064567
                     31,                 1.3154,                 1.1894,                 1.5183,                0.73848,                0.80299,                0.83285,                0.54489,                  1.161,                 1.1293,                 1.3807,             0.00064331,             0.00064331,             0.00064331
                     32,                 1.3181,                 1.1963,                 1.4935,                0.73548,                0.73702,                0.79296,                0.48737,                 1.3277,                 1.2363,                 1.4992,             0.00064096,             0.00064096,             0.00064096
                     33,                 1.2682,                 1.1612,                 1.4787,                0.75692,                0.75436,                0.82042,                0.52818,                  1.253,                 1.1572,                 1.4406,              0.0006386,              0.0006386,              0.0006386
                     34,                 1.2847,                 1.1515,                 1.4743,                0.71874,                0.80336,                0.82677,                0.55306,                 1.1142,                 1.0743,                 1.3472,             0.00063625,             0.00063625,             0.00063625
                     35,                 1.2453,                  1.135,                 1.4522,                0.72895,                0.76023,                0.82957,                0.55404,                 1.1529,                 1.0156,                 1.3821,             0.00063389,             0.00063389,             0.00063389
                     36,                 1.2775,                 1.1636,                  1.471,                0.75189,                 0.7979,                0.84174,                0.57016,                 1.0915,                0.99814,                 1.3904,             0.00063153,             0.00063153,             0.00063153
                     37,                 1.2465,                 1.1219,                 1.4506,                0.71265,                0.78815,                0.80528,                0.52027,                 1.1799,                  1.084,                 1.4138,             0.00062918,             0.00062918,             0.00062918
                     38,                 1.2259,                 1.0902,                  1.442,                0.69948,                0.80917,                0.82891,                0.54011,                 1.1897,                 1.1078,                  1.432,             0.00062682,             0.00062682,             0.00062682
                     39,                 1.2372,                 1.1245,                  1.445,                0.75475,                0.82706,                0.86378,                0.58774,                  1.089,                0.96573,                 1.3278,             0.00062446,             0.00062446,             0.00062446
                     40,                 1.2703,                 1.0938,                 1.4686,                0.72551,                0.82321,                0.83485,                 0.5658,                 1.0944,                 1.0317,                 1.3255,             0.00062211,             0.00062211,             0.00062211
                     41,                 1.2282,                 1.0588,                 1.4273,                0.75774,                0.81108,                0.84597,                 0.5713,                 1.1202,                0.96899,                 1.3712,             0.00061975,             0.00061975,             0.00061975
                     42,                 1.2482,                 1.0758,                  1.447,                0.76735,                0.82595,                0.86372,                0.59706,                 1.0701,                0.88151,                 1.2806,              0.0006174,              0.0006174,              0.0006174
                     43,                 1.2072,                  1.053,                 1.4191,                0.73406,                0.83238,                0.85445,                0.59478,                 1.0684,                 1.0051,                 1.3141,             0.00061504,             0.00061504,             0.00061504
                     44,                 1.2085,                 1.0244,                 1.4061,                 0.8183,                0.81832,                0.87963,                0.59233,                 1.1249,                0.90584,                    1.3,             0.00061268,             0.00061268,             0.00061268
                     45,                 1.2204,                 1.0556,                 1.4053,                0.77116,                0.82484,                0.87091,                0.58756,                 1.1112,                0.89393,                 1.3134,             0.00061033,             0.00061033,             0.00061033
                     46,                 1.1949,                 1.0212,                 1.3981,                0.76196,                0.82717,                0.85945,                0.59775,                 1.0571,                  1.039,                 1.2814,             0.00060797,             0.00060797,             0.00060797
                     47,                 1.2073,                 1.0224,                 1.4191,                0.75695,                0.82272,                0.86058,                0.58495,                 1.0895,                  1.003,                 1.3015,             0.00060561,             0.00060561,             0.00060561
                     48,                 1.1923,                 1.0019,                 1.4109,                0.79653,                0.85051,                0.88859,                0.62014,                 1.0544,                 0.8752,                 1.2856,             0.00060326,             0.00060326,             0.00060326
                     49,                 1.1928,                0.99746,                 1.3937,                0.77585,                0.82995,                0.86917,                0.59721,                 1.0747,                0.97603,                 1.3284,              0.0006009,              0.0006009,              0.0006009
                     50,                 1.1927,                 1.0159,                 1.3841,                  0.807,                0.81942,                0.87625,                0.60406,                 1.0558,                0.88195,                 1.2862,             0.00059855,             0.00059855,             0.00059855
                     51,                 1.1697,                0.98753,                 1.3837,                0.73175,                0.85261,                0.84833,                0.58593,                 1.0812,                 0.9818,                 1.2679,             0.00059619,             0.00059619,             0.00059619
                     52,                 1.1549,                0.98095,                 1.3721,                0.75873,                0.82129,                0.85577,                0.56753,                 1.1224,                0.92794,                 1.3351,             0.00059383,             0.00059383,             0.00059383
                     53,                 1.1882,                0.98597,                 1.3809,                0.78788,                0.84842,                0.87031,                0.58292,                  1.143,                0.88799,                 1.3052,             0.00059148,             0.00059148,             0.00059148
                     54,                 1.1594,                0.97706,                 1.3663,                0.75185,                0.81918,                 0.8545,                 0.5926,                 1.0867,                0.91827,                 1.2768,             0.00058912,             0.00058912,             0.00058912
                     55,                 1.1608,                0.95879,                 1.3758,                0.77967,                0.85283,                0.87584,                 0.5964,                 1.1074,                0.85561,                 1.3169,             0.00058677,             0.00058677,             0.00058677
                     56,                  1.145,                0.94259,                 1.3726,                0.79036,                 0.8637,                0.89593,                0.60803,                 1.1164,                0.89827,                 1.3053,             0.00058441,             0.00058441,             0.00058441
                     57,                 1.1473,                0.96068,                 1.3561,                0.76389,                0.83237,                0.87412,                0.61116,                 1.0684,                  0.874,                 1.2644,             0.00058205,             0.00058205,             0.00058205
                     58,                 1.1616,                0.95126,                 1.3812,                0.79658,                0.82354,                0.89226,                0.62053,                 1.0882,                0.82658,                 1.2806,              0.0005797,              0.0005797,              0.0005797
                     59,                 1.1389,                 0.9306,                 1.3513,                0.73699,                 0.8484,                0.85143,                0.59707,                 1.0523,                 1.0234,                 1.2753,             0.00057734,             0.00057734,             0.00057734
                     60,                  1.138,                0.94035,                 1.3585,                0.75769,                0.86683,                0.87044,                0.61611,                 1.0379,                0.94064,                 1.2565,             0.00057498,             0.00057498,             0.00057498
                     61,                 1.1504,                0.94707,                 1.3657,                0.77617,                0.84804,                0.87785,                0.62036,                 1.0427,                0.87932,                 1.2627,             0.00057263,             0.00057263,             0.00057263
                     62,                 1.1314,                0.92326,                 1.3432,                0.80433,                 0.8727,                0.90318,                0.63661,                 1.0325,                0.79645,                 1.2593,             0.00057027,             0.00057027,             0.00057027
                     63,                 1.1694,                0.95557,                 1.3594,                0.79612,                0.86751,                0.89982,                0.62891,                 1.0425,                0.77285,                 1.2427,             0.00056792,             0.00056792,             0.00056792
                     64,                 1.1206,                0.91657,                  1.338,                0.81433,                0.87087,                0.90313,                0.63538,                 1.0316,                0.77734,                 1.2517,             0.00056556,             0.00056556,             0.00056556
                     65,                 1.1179,                0.90013,                 1.3273,                0.83766,                0.87359,                0.90916,                 0.6354,                 1.0667,                0.76464,                 1.2587,              0.0005632,              0.0005632,              0.0005632
                     66,                 1.1473,                0.89696,                 1.3525,                0.82458,                0.85633,                0.89432,                0.62872,                 1.0402,                0.78165,                 1.2586,             0.00056085,             0.00056085,             0.00056085
                     67,                 1.1407,                0.92236,                 1.3454,                0.81226,                 0.8637,                0.89104,                0.60752,                 1.1101,                0.82177,                 1.2766,             0.00055849,             0.00055849,             0.00055849
                     68,                 1.0993,                0.88045,                 1.3251,                0.82553,                0.86252,                 0.9067,                0.64048,                 1.0356,                0.76496,                 1.2367,             0.00055613,             0.00055613,             0.00055613
                     69,                 1.0991,                0.89221,                 1.3239,                0.80647,                0.87936,                0.89946,                 0.6257,                 1.0768,                0.77042,                 1.2483,             0.00055378,             0.00055378,             0.00055378
                     70,                  1.092,                0.87859,                 1.3245,                 0.8036,                0.87903,                0.90492,                 0.6398,                 1.0381,                0.76778,                 1.2622,             0.00055142,             0.00055142,             0.00055142
                     71,                 1.1246,                0.88495,                 1.3456,                0.82137,                0.88117,                0.90572,                 0.6347,                 1.0409,                0.75574,                 1.2524,             0.00054907,             0.00054907,             0.00054907
                     72,                 1.0816,                0.85545,                 1.3071,                0.81434,                0.85382,                0.88677,                0.62016,                 1.0478,                0.78061,                 1.2558,             0.00054671,             0.00054671,             0.00054671
                     73,                 1.1057,                0.87441,                 1.3191,                 0.7464,                0.86627,                0.86491,                0.59702,                 1.0924,                0.93864,                 1.2478,             0.00054435,             0.00054435,             0.00054435
                     74,                  1.087,                 0.8628,                 1.3091,                0.78678,                0.87525,                0.89542,                0.62587,                 1.0359,                0.79549,                 1.2332,               0.000542,               0.000542,               0.000542
                     75,                 1.1089,                 0.8806,                 1.3151,                0.83712,                0.86416,                0.89686,                0.63756,                 1.0278,                0.86553,                 1.2334,             0.00053964,             0.00053964,             0.00053964
                     76,                 1.1135,                0.86939,                 1.3232,                0.80099,                 0.8898,                0.90344,                0.61922,                 1.1073,                0.79213,                  1.276,             0.00053728,             0.00053728,             0.00053728
                     77,                 1.1201,                0.88256,                 1.3265,                0.82652,                0.87257,                0.91334,                0.64581,                 1.0553,                 0.7118,                 1.2434,             0.00053493,             0.00053493,             0.00053493
                     78,                 1.0906,                0.84375,                 1.3052,                0.83977,                0.87741,                0.91426,                0.63904,                   1.06,                0.72174,                  1.243,             0.00053257,             0.00053257,             0.00053257
                     79,                  1.062,                0.85881,                 1.3084,                0.80014,                0.91352,                0.90905,                 0.6416,                 1.0436,                0.72994,                 1.2269,             0.00053022,             0.00053022,             0.00053022
                     80,                 1.0804,                0.84866,                 1.3041,                0.80676,                0.87164,                 0.9001,                0.63693,                 1.0474,                 0.7261,                  1.237,             0.00052786,             0.00052786,             0.00052786
