                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8516,                 9.7533,                 4.0935,                      0,                      0,                      0,                      0,                 1.4314,                 25.536,                  3.577,             0.00022848,             0.00022848,             0.00022848
                      2,                    1.7,                 7.9589,                 3.4352,                      0,                      0,                      0,                      0,                 1.4244,                 19.561,                 3.5209,             0.00046257,             0.00046257,             0.00046257
                      3,                 1.5792,                 6.5918,                 2.8018,                      0,                      0,                      0,                      0,                 1.3368,                 8.6767,                 3.2084,              0.0006951,              0.0006951,              0.0006951
                      4,                 1.5067,                 5.3884,                 2.3765,                0.21417,                0.07416,                 0.0914,                0.03832,                   1.29,                 43.083,                 2.5631,             0.00070693,             0.00070693,             0.00070693
                      5,                 1.4608,                 4.4974,                 2.1765,                0.37254,                0.25413,                0.25339,                0.11304,                  1.258,                 27.508,                  2.337,             0.00070458,             0.00070458,             0.00070458
                      6,                 1.4295,                  3.973,                 2.0187,                0.44227,                0.34544,                0.35649,                0.18762,                 1.2526,                 11.246,                 2.0994,             0.00070222,             0.00070222,             0.00070222
                      7,                 1.4137,                 3.6678,                 1.9484,                0.52861,                0.55214,                0.59116,                0.33085,                 1.2121,                 28.264,                 1.8611,             0.00069986,             0.00069986,             0.00069986
                      8,                    1.4,                 3.3451,                 1.8603,                0.60468,                0.69505,                0.66526,                0.34228,                 1.2208,                 124.49,                 1.9004,             0.00069751,             0.00069751,             0.00069751
                      9,                 1.3889,                 3.1646,                 1.7977,                0.53902,                 0.6697,                0.61201,                0.32924,                 1.2117,                 176.03,                 1.8077,             0.00069515,             0.00069515,             0.00069515
                     10,                 1.3861,                 3.1232,                 1.7749,                0.63294,                0.74017,                0.73468,                0.42806,                 1.1897,                 91.839,                 1.6892,             0.00069279,             0.00069279,             0.00069279
                     11,                 1.3792,                 2.9612,                 1.7469,                0.59727,                0.75242,                0.73819,                0.44166,                 1.1895,                  34.29,                 1.6995,             0.00069044,             0.00069044,             0.00069044
                     12,                 1.3751,                 2.9504,                  1.701,                0.63556,                0.73194,                0.74136,                 0.4424,                 1.1887,                 151.27,                 1.6702,             0.00068808,             0.00068808,             0.00068808
                     13,                  1.375,                 2.9161,                  1.726,                0.69335,                0.76886,                0.76794,                0.46911,                 1.1862,                 31.604,                 1.6475,             0.00068573,             0.00068573,             0.00068573
                     14,                  1.369,                 2.7609,                 1.6727,                0.63414,                0.76336,                0.73879,                0.44337,                 1.1846,                 114.06,                 1.6555,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.3642,                 2.6994,                  1.648,                0.69711,                0.73531,                0.79138,                0.49561,                 1.1752,                 27.947,                 1.5954,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.3618,                  2.683,                 1.6463,                0.77581,                0.80818,                0.83842,                0.47949,                 1.1905,                 29.032,                 1.6535,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.3594,                 2.6195,                  1.624,                0.73932,                0.81625,                0.83353,                0.49752,                 1.1846,                 18.167,                 1.6529,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.3603,                 2.6436,                  1.642,                0.74017,                0.80427,                0.83042,                0.53104,                 1.1703,                 77.399,                 1.5554,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.3603,                 2.5297,                 1.6085,                0.75336,                  0.815,                0.85211,                 0.5612,                 1.1623,                 76.384,                 1.4787,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.3493,                 2.3859,                 1.5611,                0.76141,                 0.7932,                0.82491,                0.51755,                 1.1719,                 50.675,                 1.5479,             0.00066923,             0.00066923,             0.00066923
                     21,                 1.3496,                 2.3651,                 1.5632,                0.74093,                0.82028,                0.84249,                0.55427,                 1.1632,                 100.21,                 1.4981,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.3526,                  2.372,                 1.5864,                 0.7454,                0.81609,                0.86001,                0.57342,                 1.1583,                 57.573,                 1.4626,             0.00066452,             0.00066452,             0.00066452
                     23,                 1.3492,                 2.3282,                 1.5566,                0.79949,                0.80503,                0.86546,                0.56165,                 1.1619,                 48.478,                 1.4785,             0.00066216,             0.00066216,             0.00066216
                     24,                 1.3445,                 2.3138,                 1.5435,                0.77802,                0.81187,                0.86712,                 0.5656,                 1.1642,                 77.332,                 1.4995,             0.00065981,             0.00065981,             0.00065981
                     25,                 1.3452,                 2.2358,                 1.5343,                 0.7942,                0.84908,                0.89123,                0.57681,                 1.1673,                 32.443,                 1.4989,             0.00065745,             0.00065745,             0.00065745
                     26,                 1.3498,                  2.317,                 1.5689,                0.81808,                0.82394,                0.89045,                 0.5902,                 1.1601,                 9.9039,                 1.4649,             0.00065509,             0.00065509,             0.00065509
                     27,                 1.3443,                 2.1901,                 1.5208,                 0.8103,                0.85419,                0.90182,                0.60043,                 1.1586,                 56.344,                 1.4577,             0.00065274,             0.00065274,             0.00065274
                     28,                 1.3451,                 2.1831,                 1.5478,                0.81967,                0.86513,                0.91018,                0.60072,                 1.1624,                 47.015,                 1.4691,             0.00065038,             0.00065038,             0.00065038
                     29,                 1.3431,                 2.2311,                 1.5503,                0.78093,                0.86219,                0.89114,                0.58338,                 1.1626,                 32.741,                 1.4645,             0.00064803,             0.00064803,             0.00064803
                     30,                 1.3404,                  2.162,                 1.5119,                0.80292,                0.85465,                0.90079,                0.59917,                  1.159,                 10.832,                 1.4638,             0.00064567,             0.00064567,             0.00064567
