                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.1705,                 4.5003,                 4.1882,                      0,                      0,                      0,                      0,                  3.177,                  4.378,                 4.1608,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0271,                 4.4583,                 4.1612,                      0,                      0,                      0,                      0,                 3.1643,                  4.375,                 4.1559,             0.00012098,             0.00012098,             0.00012098
                      3,                  4.062,                 4.3776,                 4.0961,                      0,                      0,                      0,                      0,                 3.1359,                 4.3623,                 4.1369,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.7263,                 4.1626,                 3.9692,                      0,                      0,                      0,                      0,                 3.0868,                 4.3318,                 4.1056,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.2618,                 3.8853,                 3.7858,                      0,                      0,                      0,                      0,                 3.0824,                 4.2932,                 4.0644,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.9227,                 3.5557,                 3.4572,                      0,                      0,                      0,                      0,                 3.0269,                 4.2173,                 3.9878,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.6696,                 3.2575,                  3.191,                      0,                      0,                      0,                      0,                 3.0455,                 4.2997,                 3.9535,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.4714,                 2.9645,                 2.8471,                 0.0018,                0.38724,                0.00352,                0.00093,                 2.9584,                 3.9241,                 3.4086,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.2213,                 2.6163,                  2.571,                0.00064,                0.19068,                0.00621,                0.00122,                 2.9084,                  4.653,                 3.1501,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.1047,                 2.4683,                 2.3897,                0.01283,                0.45869,                0.01063,                0.00226,                 2.8853,                 4.0633,                 3.4126,             0.00061659,             0.00061659,             0.00061659
                     11,                  1.995,                 2.3487,                 2.2576,                0.00468,                0.63744,                0.01062,                0.00232,                 2.9244,                   3.91,                 3.3928,             0.00067663,             0.00067663,             0.00067663
