                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.1768,                 4.4681,                 4.2105,                      0,                      0,                      0,                      0,                 3.1775,                 4.3768,                 4.1593,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0144,                 4.4277,                  4.176,                      0,                      0,                      0,                      0,                  3.167,                 4.3729,                 4.1533,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.0677,                 4.3322,                 4.1145,                      0,                      0,                      0,                      0,                 3.1515,                 4.3562,                  4.135,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.7551,                 4.1089,                 4.0164,                      0,                      0,                      0,                      0,                  3.115,                 4.3213,                 4.1052,             0.00024743,             0.00024743,             0.00024743
                      5,                   3.34,                 3.8663,                 3.8913,                      0,                      0,                      0,                      0,                 3.0957,                 4.2825,                 4.0732,             0.00031001,             0.00031001,             0.00031001
                      6,                  3.025,                 3.5759,                 3.5866,                      0,                      0,                      0,                      0,                 3.0663,                 4.2313,                 4.0264,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.7915,                 3.3039,                 3.3199,                      0,                      0,                      0,                      0,                 2.9931,                 4.1612,                 3.9509,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.6003,                  2.925,                 2.9785,                0.00323,                0.51397,                0.00333,                0.00084,                 3.0399,                  3.944,                 3.6241,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.3224,                 2.6186,                 2.7146,                0.00296,                0.55075,                0.00393,                0.00093,                 3.5392,                 3.6622,                 3.1713,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.0856,                 2.3803,                 2.4532,                0.51454,                0.22061,                0.01944,                0.00346,                 3.5836,                 3.7332,                  3.434,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.9302,                 2.2335,                 2.2732,                0.52184,                0.07032,                 0.0121,                0.00187,                 3.9464,                 4.3379,                 3.9054,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.8404,                 2.0676,                 2.1242,                0.54427,                0.12053,                0.03595,                0.00615,                 3.1455,                 3.8544,                 3.5687,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.7079,                 1.9318,                 1.9906,                0.00706,                0.50945,                0.04172,                0.00823,                 3.4001,                 3.7787,                 3.4408,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.6361,                 1.8046,                 1.9121,                0.02633,                0.25461,                0.02572,                0.00415,                 3.6051,                 3.5763,                 3.5812,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.5689,                 1.7048,                 1.8355,                 0.0057,                0.34991,                0.01794,                0.00296,                 3.5804,                 4.0149,                 3.6688,             0.00068101,             0.00068101,             0.00068101
