                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2069,                 4.4711,                 4.1987,                      0,                      0,                      0,                      0,                 3.1738,                  4.375,                 4.1576,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0482,                 4.4277,                 4.1702,                      0,                      0,                      0,                      0,                  3.153,                 4.3623,                   4.15,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.1081,                 4.3289,                 4.0852,                      0,                      0,                      0,                      0,                 3.0972,                 4.3307,                 4.1251,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.8193,                 4.1266,                 3.9334,                      0,                      0,                      0,                      0,                 2.9971,                  4.277,                 4.0815,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.3276,                 3.8831,                 3.7668,                      0,                      0,                      0,                      0,                 2.8649,                 4.2115,                 4.0206,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.9275,                 3.5209,                  3.426,                      0,                      0,                      0,                      0,                 2.8038,                 4.1931,                 3.9721,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.7198,                  3.137,                 3.1505,                0.00107,                0.16083,                0.00092,                0.00015,                 2.7324,                 4.1698,                 3.9471,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.5335,                 2.7397,                 2.7977,                 0.0033,                0.45982,                0.00346,                0.00075,                 2.7884,                 4.1569,                  3.962,             0.00049523,             0.00049523,             0.00049523
                      9,                  2.202,                 2.4447,                 2.5313,                0.00294,                0.52131,                0.00858,                0.00163,                 3.3458,                 4.0953,                 3.7023,             0.00055612,             0.00055612,             0.00055612
                     10,                  2.003,                 2.2616,                 2.3348,                0.00436,                0.58419,                0.01818,                0.00382,                 3.3338,                  4.137,                 3.7547,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.8908,                 2.1254,                 2.1997,                0.00492,                0.64461,                0.02614,                0.00538,                 3.6475,                 3.9167,                 3.5895,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.7995,                 2.0038,                 2.0555,                0.00518,                 0.6492,                0.05016,                0.01067,                 3.6289,                 3.6912,                 3.5422,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.6891,                 1.8836,                 1.9508,                0.00378,                0.58714,                0.04527,                 0.0087,                 3.7709,                 3.5664,                 3.4611,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.6092,                 1.7668,                 1.8785,                0.00629,                0.60324,                0.03779,                0.00867,                 3.6648,                 3.5167,                  3.384,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.5471,                 1.6704,                 1.8048,                 0.0093,                 0.8258,                0.06399,                0.01961,                 2.9148,                 3.4116,                 3.0485,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.5177,                 1.6105,                 1.7706,                0.42781,                0.07608,                0.15989,                0.07589,                 2.3108,                  3.207,                 2.7406,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.4969,                 1.5491,                 1.7375,                0.34851,                0.21414,                 0.2193,                 0.1073,                 2.1668,                 2.9274,                 2.6372,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.4528,                 1.4703,                 1.7174,                0.33119,                0.45365,                0.37671,                0.21654,                 1.5482,                 2.0843,                 2.0601,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.4429,                  1.423,                  1.663,                0.49248,                0.60171,                0.55137,                0.32201,                  1.366,                 1.6698,                 1.8418,             0.00067159,             0.00067159,             0.00067159
                     20,                   1.41,                 1.3744,                 1.6349,                0.61492,                0.61153,                0.64973,                0.39931,                 1.2992,                 1.4725,                 1.7079,             0.00066923,             0.00066923,             0.00066923
                     21,                 1.3861,                 1.3855,                 1.6205,                0.57897,                 0.6528,                0.62024,                0.37637,                 1.3764,                 1.6743,                 1.7509,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.3652,                 1.3173,                 1.6015,                0.51014,                0.68023,                0.60208,                0.38115,                 1.2331,                 1.4578,                 1.6062,             0.00066452,             0.00066452,             0.00066452
                     23,                 1.3412,                 1.3012,                 1.5684,                0.65475,                0.72871,                0.72892,                0.44529,                 1.2725,                 1.2997,                 1.6475,             0.00066216,             0.00066216,             0.00066216
                     24,                 1.3382,                 1.2994,                  1.572,                0.60239,                0.67866,                0.66256,                 0.4013,                 1.3236,                 1.4078,                 1.6401,             0.00065981,             0.00065981,             0.00065981
                     25,                  1.318,                 1.2478,                 1.5474,                0.64537,                0.79163,                0.75224,                0.47495,                 1.2228,                 1.2548,                 1.5232,             0.00065745,             0.00065745,             0.00065745
                     26,                 1.3379,                 1.2279,                 1.5636,                0.71256,                0.68741,                0.74767,                 0.4535,                  1.293,                 1.2631,                 1.6597,             0.00065509,             0.00065509,             0.00065509
                     27,                 1.2915,                 1.2085,                 1.5222,                0.72383,                0.74747,                0.77966,                0.49403,                 1.2309,                 1.2052,                 1.5434,             0.00065274,             0.00065274,             0.00065274
                     28,                 1.2886,                 1.1912,                 1.5289,                0.71246,                0.75103,                0.77335,                0.51487,                 1.1296,                 1.1914,                  1.491,             0.00065038,             0.00065038,             0.00065038
                     29,                 1.2812,                 1.2157,                 1.5309,                0.71023,                0.78798,                0.80755,                0.52368,                 1.1923,                 1.1388,                 1.5151,             0.00064803,             0.00064803,             0.00064803
                     30,                  1.268,                 1.1621,                 1.5022,                0.70633,                0.76968,                 0.7903,                0.52211,                 1.1328,                 1.1324,                 1.4691,             0.00064567,             0.00064567,             0.00064567
                     31,                 1.2902,                 1.1702,                   1.52,                0.69206,                0.77132,                0.80092,                0.52668,                 1.1181,                 1.1537,                 1.4406,             0.00064331,             0.00064331,             0.00064331
                     32,                 1.2818,                 1.1553,                  1.496,                0.71167,                0.80846,                0.81735,                0.54164,                 1.1655,                 1.0998,                   1.45,             0.00064096,             0.00064096,             0.00064096
                     33,                 1.2505,                 1.1437,                 1.4919,                0.73163,                0.80733,                0.83892,                0.55366,                 1.1482,                  1.045,                 1.4664,              0.0006386,              0.0006386,              0.0006386
                     34,                 1.2514,                 1.1081,                 1.4801,                0.74005,                0.82882,                0.83739,                0.55268,                   1.13,                 1.0143,                 1.4447,             0.00063625,             0.00063625,             0.00063625
                     35,                 1.2337,                 1.0887,                 1.4611,                0.75111,                0.79323,                0.83558,                0.56454,                 1.1137,                 1.0368,                 1.4319,             0.00063389,             0.00063389,             0.00063389
                     36,                 1.2599,                 1.1187,                 1.4732,                0.73078,                 0.8128,                0.83015,                 0.5507,                 1.1373,                 1.0309,                 1.4804,             0.00063153,             0.00063153,             0.00063153
                     37,                 1.2439,                 1.0854,                 1.4669,                0.75777,                0.79276,                0.82512,                0.52936,                 1.2122,                 1.0828,                  1.481,             0.00062918,             0.00062918,             0.00062918
                     38,                 1.2318,                 1.0756,                 1.4605,                0.75672,                0.80108,                0.84591,                0.55481,                 1.1625,                 1.0453,                 1.4993,             0.00062682,             0.00062682,             0.00062682
                     39,                 1.2008,                 1.0863,                 1.4408,                0.78125,                0.82322,                0.87555,                0.59309,                 1.0719,                0.95435,                 1.4127,             0.00062446,             0.00062446,             0.00062446
                     40,                 1.2439,                 1.0553,                 1.4704,                0.75667,                0.82872,                0.84459,                0.58185,                 1.0633,                 1.0285,                 1.3878,             0.00062211,             0.00062211,             0.00062211
                     41,                 1.2144,                 1.0299,                  1.436,                0.72816,                 0.7891,                0.79805,                0.54351,                 1.0931,                 1.1156,                 1.3865,             0.00061975,             0.00061975,             0.00061975
                     42,                 1.2266,                 1.0401,                 1.4491,                0.73442,                0.84217,                0.84142,                0.57818,                 1.0708,                0.97196,                 1.3638,              0.0006174,              0.0006174,              0.0006174
