                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2296,                  4.519,                 4.2069,                      0,                      0,                      0,                      0,                 3.1775,                 4.3768,                 4.1603,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                  4.066,                 4.4736,                  4.163,                      0,                      0,                      0,                      0,                 3.1668,                 4.3727,                 4.1527,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.1392,                 4.3724,                 4.0633,                      0,                      0,                      0,                      0,                   3.14,                  4.351,                 4.1277,             0.00018441,             0.00018441,             0.00018441
                      4,                  3.924,                  4.193,                  3.891,                      0,                      0,                      0,                      0,                 3.0928,                  4.306,                 4.0835,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.4681,                 3.9812,                 3.6882,                      0,                      0,                      0,                      0,                 3.0362,                 4.2486,                 4.0318,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.9999,                 3.7097,                 3.4224,                      0,                      0,                      0,                      0,                 2.9487,                 4.1831,                 3.9413,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.7113,                 3.3741,                  3.148,                  0.001,                0.11787,                0.00062,                0.00011,                 2.7704,                  4.125,                 3.8114,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.5634,                 2.9258,                 2.8011,                  0.001,                0.11787,                0.00062,                0.00011,                 2.6938,                 4.0939,                 3.7371,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.2926,                 2.5765,                 2.5349,                0.00368,                0.56523,                0.00684,                0.00179,                 2.5701,                 3.8779,                 3.2892,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.0594,                 2.3527,                 2.3178,                0.00161,                 0.0615,                0.00118,                0.00021,                 3.2766,                 4.3509,                  4.146,             0.00061659,             0.00061659,             0.00061659
                     11,                  1.928,                  2.159,                 2.1412,                0.00453,                0.62141,                0.05208,                0.01073,                 3.6797,                 3.4762,                 3.2811,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.8061,                  1.996,                   1.98,                0.00412,                0.53497,                0.02908,                0.00475,                  3.702,                 3.6073,                 3.4677,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.6616,                 1.8549,                  1.863,                0.00738,                0.61468,                0.06064,                0.01371,                 3.2541,                 3.8647,                 3.4927,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.5967,                 1.7198,                 1.7876,                0.78397,                0.03758,                0.02753,                0.00831,                 3.1452,                 3.8487,                 3.2424,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.5379,                 1.6393,                 1.7304,                0.37842,                0.06471,                0.01709,                0.00731,                 2.9563,                 4.0911,                  3.432,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.5102,                 1.5866,                 1.7009,                0.78861,                0.05291,                0.03693,                0.01618,                 2.5762,                   3.79,                 2.9366,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.4792,                 1.5145,                 1.6666,                0.52723,                0.12164,                0.13676,                0.08031,                 1.8986,                 3.2958,                 2.2207,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.4444,                 1.4535,                 1.6426,                0.40317,                0.03137,                 0.1299,                0.06717,                 2.2691,                 3.5594,                 2.6801,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.4308,                 1.4004,                 1.6052,                0.29499,                0.28311,                0.25877,                 0.1491,                 1.5413,                 2.5983,                 1.8183,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.4183,                 1.3735,                 1.5885,                0.44175,                0.57238,                0.46179,                0.25737,                 1.5042,                 1.8113,                 1.6849,             0.00066923,             0.00066923,             0.00066923
                     21,                 1.3867,                 1.3897,                 1.5603,                0.52317,                0.54446,                0.54292,                0.31166,                 1.4709,                 1.8832,                 1.6229,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.3513,                  1.316,                 1.5466,                0.52554,                0.65908,                0.60525,                0.38521,                 1.2265,                 1.4768,                 1.4348,             0.00066452,             0.00066452,             0.00066452
                     23,                 1.3466,                 1.2905,                 1.5145,                0.58808,                0.68542,                0.66117,                0.40408,                 1.3005,                 1.3742,                 1.4758,             0.00066216,             0.00066216,             0.00066216
                     24,                 1.3247,                 1.2911,                 1.5174,                0.64706,                0.73414,                0.74081,                0.45052,                 1.2725,                 1.2683,                 1.4423,             0.00065981,             0.00065981,             0.00065981
                     25,                 1.3217,                 1.2681,                 1.5053,                0.58066,                0.61385,                0.62315,                0.38762,                 1.2874,                 1.4256,                 1.4532,             0.00065745,             0.00065745,             0.00065745
