                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2533,                 9.7579,                 4.1489,                      0,                      0,                      0,                      0,                 2.6793,                 25.516,                  3.608,             0.00022848,             0.00022848,             0.00022848
                      2,                 3.2533,                 8.0611,                 3.6847,                      0,                      0,                      0,                      0,                 2.2941,                 24.767,                 3.4392,             0.00046257,             0.00046257,             0.00046257
                      3,                 2.6206,                 6.7388,                 2.9325,                0.00048,                0.08816,                0.00028,                 0.0001,                 2.0502,                 48.008,                 3.1332,              0.0006951,              0.0006951,              0.0006951
                      4,                 2.0884,                  5.552,                 2.3778,                0.00776,                0.75381,                 0.0773,                0.02291,                 2.3292,                 55.961,                 2.7924,             0.00070693,             0.00070693,             0.00070693
                      5,                 1.8503,                 4.6952,                 2.1625,                0.27287,                0.29471,                0.19198,                0.08793,                 1.6279,                 88.951,                 2.2624,             0.00070458,             0.00070458,             0.00070458
                      6,                 1.6952,                 4.1566,                 2.0028,                0.33587,                0.15213,                0.21627,                0.10322,                 2.0148,                 12.982,                 2.4373,             0.00070222,             0.00070222,             0.00070222
                      7,                 1.6327,                 3.8574,                 1.9418,                0.45959,                0.55901,                0.48253,                0.26532,                 1.3195,                 76.774,                 1.8223,             0.00069986,             0.00069986,             0.00069986
                      8,                 1.5509,                 3.5217,                 1.8531,                0.54775,                0.61324,                 0.5888,                0.32966,                 1.2608,                 47.267,                 1.8062,             0.00069751,             0.00069751,             0.00069751
                      9,                 1.4782,                  3.277,                 1.7771,                0.52611,                0.63305,                0.58804,                0.36004,                 1.1628,                 122.26,                 1.6623,             0.00069515,             0.00069515,             0.00069515
                     10,                 1.4463,                 3.1568,                 1.7385,                0.62897,                0.60853,                0.65316,                0.35054,                 1.3579,                 13.965,                 1.8249,             0.00069279,             0.00069279,             0.00069279
                     11,                 1.4488,                 3.0241,                 1.7414,                0.66984,                0.71312,                0.75563,                0.46504,                 1.1409,                 36.807,                 1.6497,             0.00069044,             0.00069044,             0.00069044
                     12,                 1.4093,                 2.9857,                 1.6867,                0.65759,                0.74893,                0.74725,                0.42548,                 1.2103,                 96.915,                 1.6926,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.4219,                  2.916,                 1.7122,                0.69212,                0.72249,                0.77667,                0.49122,                 1.1019,                 25.864,                 1.5918,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.3753,                 2.8099,                 1.6565,                0.59429,                 0.6945,                0.70666,                0.43062,                 1.1683,                 188.31,                 1.6398,             0.00068337,             0.00068337,             0.00068337
                     15,                  1.338,                  2.681,                 1.6288,                0.58281,                0.67481,                0.65263,                0.35812,                 1.3185,                 153.47,                 1.7612,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.3373,                 2.6935,                 1.6377,                0.74013,                 0.7018,                0.79811,                0.48448,                 1.1756,                 7.9423,                 1.6589,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.3234,                 2.6556,                 1.6134,                0.61242,                0.76169,                0.75403,                0.48895,                 1.0178,                 238.57,                 1.5146,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.3117,                  2.616,                 1.6199,                0.70422,                0.75164,                0.78812,                0.49773,                 1.0599,                  43.86,                 1.5428,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.3102,                 2.5496,                 1.5848,                0.72523,                0.76408,                0.81128,                0.53384,                 1.0143,                 64.144,                 1.4885,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.2504,                 2.4042,                 1.5457,                0.70506,                0.77515,                0.80827,                0.52588,                 1.0445,                  144.4,                  1.516,             0.00066923,             0.00066923,             0.00066923
                     21,                 1.2555,                  2.389,                 1.5477,                0.71703,                0.60274,                0.71325,                0.44027,                 1.0929,                 6.8396,                 1.5927,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.2845,                 2.4467,                 1.5824,                0.78301,                0.82067,                0.86384,                0.56678,                 1.0179,                 28.552,                 1.5036,             0.00066452,             0.00066452,             0.00066452
                     23,                 1.2687,                 2.3796,                 1.5575,                0.78224,                0.77334,                0.85177,                 0.5414,                 1.0732,                 9.1953,                 1.5337,             0.00066216,             0.00066216,             0.00066216
                     24,                 1.2393,                 2.3571,                 1.5463,                0.80305,                0.76096,                0.84603,                0.55175,                 1.0298,                 81.885,                 1.4878,             0.00065981,             0.00065981,             0.00065981
                     25,                 1.2381,                 2.2836,                 1.5334,                0.70028,                0.75382,                 0.7794,                0.49481,                 1.0929,                 150.01,                 1.5447,             0.00065745,             0.00065745,             0.00065745
                     26,                 1.2728,                 2.3564,                 1.5652,                0.79863,                 0.8107,                0.86935,                0.57623,                 1.0112,                 5.9697,                 1.4824,             0.00065509,             0.00065509,             0.00065509
                     27,                 1.2247,                 2.2165,                 1.5136,                0.76068,                0.77998,                0.85017,                0.55361,                 1.0405,                 127.58,                 1.5044,             0.00065274,             0.00065274,             0.00065274
