                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.3685,                 9.6031,                  4.149,                      0,                      0,                      0,                      0,                 1.8023,                 25.474,                 3.5948,             0.00022848,             0.00022848,             0.00022848
                      2,                 2.3965,                 7.9643,                 3.6557,                      0,                      0,                      0,                      0,                 1.7713,                 25.614,                 3.5246,             0.00046257,             0.00046257,             0.00046257
                      3,                 1.9174,                 6.2618,                  2.968,                0.00182,                0.11718,                0.00108,                0.00039,                  1.325,                 22.081,                  3.196,              0.0006951,              0.0006951,              0.0006951
                      4,                 1.5381,                 5.2437,                 2.4924,                0.00739,                0.67466,                0.05078,                 0.0171,                 1.3247,                 14.187,                 2.9438,             0.00070693,             0.00070693,             0.00070693
                      5,                  1.302,                 4.3667,                 2.2561,                 0.2085,                0.34488,                0.17967,                0.08225,                  1.152,                 87.908,                 2.3714,             0.00070458,             0.00070458,             0.00070458
                      6,                 1.1469,                 3.7168,                 2.0826,                 0.4083,                0.59118,                0.48283,                0.23224,                0.99728,                 90.655,                  2.116,             0.00070222,             0.00070222,             0.00070222
                      7,                 1.0913,                 3.3385,                 2.0117,                0.40471,                0.60955,                0.51147,                 0.2794,                0.86802,                 67.676,                 1.9428,             0.00069986,             0.00069986,             0.00069986
                      8,                 1.0319,                  3.049,                 1.9302,                0.46596,                0.64797,                0.58741,                0.30418,                0.92137,                 119.74,                 2.0487,             0.00069751,             0.00069751,             0.00069751
                      9,                 0.9771,                  2.829,                 1.8552,                0.39282,                0.61807,                0.50174,                0.23154,                0.97015,                 167.93,                  2.052,             0.00069515,             0.00069515,             0.00069515
                     10,                0.96867,                 2.7503,                 1.8363,                0.66004,                0.74826,                0.75858,                0.45178,                 0.7186,                 48.989,                 1.7303,             0.00069279,             0.00069279,             0.00069279
                     11,                0.95051,                 2.5766,                 1.8103,                0.59301,                0.57114,                0.59123,                0.34174,                0.78887,                 14.037,                 1.8486,             0.00069044,             0.00069044,             0.00069044
                     12,                0.93204,                 2.5836,                 1.7685,                0.70607,                 0.7455,                 0.7839,                0.48012,                0.69304,                 80.535,                 1.6803,             0.00068808,             0.00068808,             0.00068808
