                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.128,                 9.7562,                 4.1388,                      0,                      0,                      0,                      0,                   1.75,                 25.526,                 3.5894,             0.00022848,             0.00022848,             0.00022848
                      2,                 2.2603,                 8.0671,                 3.5793,                      0,                      0,                      0,                      0,                 1.6789,                 25.398,                 3.5183,             0.00046257,             0.00046257,             0.00046257
                      3,                 1.6836,                 6.3377,                 2.8422,                 0.0018,                0.10038,                0.00119,                0.00028,                 1.8978,                 13.838,                 3.5901,              0.0006951,              0.0006951,              0.0006951
                      4,                 1.2943,                 4.9741,                  2.327,                 0.0068,                0.39555,                0.02031,                0.00634,                 1.4685,                 12.721,                 3.0374,             0.00070693,             0.00070693,             0.00070693
                      5,                 1.0838,                 4.1243,                 2.0871,                0.35784,                0.28432,                0.24675,                0.08223,                 1.4343,                 19.171,                 2.6195,             0.00070458,             0.00070458,             0.00070458
                      6,                0.97345,                  3.674,                  1.937,                 0.5029,                0.40492,                0.42382,                0.23745,                 0.8235,                 9.5885,                 2.0777,             0.00070222,             0.00070222,             0.00070222
                      7,                0.90985,                 3.4199,                 1.8586,                0.44385,                0.49373,                0.47846,                0.26833,                0.78177,                 18.751,                 1.9062,             0.00069986,             0.00069986,             0.00069986
                      8,                 0.8662,                 3.1666,                  1.791,                0.59843,                0.64704,                0.65475,                0.36556,                0.73571,                 14.478,                 1.8458,             0.00069751,             0.00069751,             0.00069751
                      9,                0.81621,                 2.9804,                 1.7212,                 0.6173,                0.73472,                0.72708,                0.43215,                0.67265,                 99.624,                 1.6795,             0.00069515,             0.00069515,             0.00069515
                     10,                0.80641,                 2.9057,                 1.6945,                0.67496,                0.67705,                0.71587,                0.42434,                0.66912,                 63.741,                 1.6664,             0.00069279,             0.00069279,             0.00069279
                     11,                0.79805,                 2.8102,                 1.6802,                0.64983,                0.72652,                0.74489,                0.45718,                 0.6322,                 43.985,                 1.6269,             0.00069044,             0.00069044,             0.00069044
                     12,                0.78859,                 2.7186,                 1.6423,                0.63665,                0.73586,                 0.7205,                0.39851,                0.72778,                 53.407,                  1.737,             0.00068808,             0.00068808,             0.00068808
                     13,                0.77629,                 2.6813,                  1.656,                0.73638,                0.76717,                0.81519,                 0.4989,                 0.6114,                 17.963,                 1.5805,             0.00068573,             0.00068573,             0.00068573
                     14,                0.74763,                 2.5828,                 1.6025,                0.65736,                0.76357,                0.76936,                0.48402,                0.61817,                 56.118,                 1.5839,             0.00068337,             0.00068337,             0.00068337
                     15,                0.73973,                 2.4505,                 1.5878,                0.72498,                0.82432,                0.81979,                0.54185,                 0.5658,                 66.528,                 1.5057,             0.00068101,             0.00068101,             0.00068101
                     16,                 0.7365,                 2.4764,                 1.5897,                0.67906,                0.76602,                0.78882,                0.46408,                0.64897,                 74.097,                 1.6132,             0.00067866,             0.00067866,             0.00067866
                     17,                0.72937,                 2.4501,                 1.5768,                0.69194,                0.80399,                0.80686,                0.51159,                0.58812,                 39.804,                 1.5469,              0.0006763,              0.0006763,              0.0006763
                     18,                0.71777,                 2.4365,                 1.5786,                0.77801,                 0.8113,                0.86458,                0.56663,                0.56414,                  81.25,                  1.513,             0.00067394,             0.00067394,             0.00067394
                     19,                0.72852,                 2.3879,                  1.561,                0.71101,                0.79973,                0.83668,                0.55559,                0.55788,                 111.18,                 1.4729,             0.00067159,             0.00067159,             0.00067159
                     20,                0.68692,                 2.2733,                 1.5189,                 0.6545,                0.79795,                0.80457,                0.51806,                0.59787,                 201.17,                 1.5333,             0.00066923,             0.00066923,             0.00066923
                     21,                0.68956,                  2.238,                  1.517,                0.71828,                0.70576,                0.78006,                0.46718,                0.67699,                 58.647,                 1.6434,             0.00066688,             0.00066688,             0.00066688
                     22,                0.69741,                 2.2466,                 1.5389,                0.78838,                0.83374,                0.88407,                0.58466,                0.54342,                 29.435,                 1.4431,             0.00066452,             0.00066452,             0.00066452
                     23,                0.69088,                 2.2116,                 1.5164,                0.75766,                0.83025,                0.86638,                 0.5774,                0.54675,                 48.875,                 1.4579,             0.00066216,             0.00066216,             0.00066216
                     24,                 0.6749,                 2.1855,                 1.5124,                0.75951,                0.78588,                0.84669,                0.53302,                0.61057,                 83.165,                  1.532,             0.00065981,             0.00065981,             0.00065981
                     25,                0.67975,                 2.1004,                 1.5003,                0.79847,                0.83601,                0.88036,                0.57729,                0.55271,                 68.017,                 1.4549,             0.00065745,             0.00065745,             0.00065745
                     26,                0.69525,                 2.1789,                 1.5315,                0.84214,                0.83015,                0.89662,                0.58734,                0.56331,                 16.063,                 1.4893,             0.00065509,             0.00065509,             0.00065509
                     27,                0.66833,                 2.0522,                  1.485,                0.59109,                0.76295,                0.76524,                0.51384,                 0.5543,                 107.83,                 1.4612,             0.00065274,             0.00065274,             0.00065274
                     28,                0.67115,                 2.0766,                 1.5053,                0.84292,                0.83168,                0.89573,                0.59762,                0.54272,                 8.0912,                 1.4497,             0.00065038,             0.00065038,             0.00065038
                     29,                0.66559,                 2.0995,                 1.5108,                0.78746,                0.85513,                0.88247,                0.59878,                 0.5453,                 51.273,                 1.4418,             0.00064803,             0.00064803,             0.00064803
                     30,                0.65243,                 2.0394,                 1.4743,                0.79555,                0.80438,                0.86896,                0.54772,                0.59411,                 44.512,                 1.5108,             0.00064567,             0.00064567,             0.00064567
                     31,                0.65704,                 2.0078,                 1.4867,                0.80504,                  0.873,                0.91333,                0.61041,                 0.5511,                 49.758,                 1.4535,             0.00064331,             0.00064331,             0.00064331
                     32,                0.66093,                 2.0201,                 1.4751,                0.78611,                0.85692,                0.88717,                0.58918,                0.53306,                 39.679,                 1.4186,             0.00064096,             0.00064096,             0.00064096
