                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2088,                 4.4523,                 4.2347,                      0,                      0,                      0,                      0,                 3.1756,                 4.3757,                 4.1588,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0309,                 4.4046,                 4.1693,                      0,                      0,                      0,                      0,                 3.1677,                 4.3709,                 4.1516,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.0207,                 4.2661,                 4.0737,                      0,                      0,                      0,                      0,                 3.1348,                 4.3587,                 4.1309,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.5933,                 4.0312,                 3.9547,                      0,                      0,                      0,                      0,                 3.0704,                 4.3221,                  4.092,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.2048,                 3.8037,                 3.8126,                      0,                      0,                      0,                      0,                 2.9734,                 4.2621,                 4.0313,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.8342,                 3.5691,                 3.5437,                      0,                      0,                      0,                      0,                 2.7831,                 4.1912,                 3.9362,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.5399,                 3.3239,                 3.2637,                      0,                      0,                      0,                      0,                 2.6492,                 4.1137,                 3.8655,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.4212,                 3.1113,                 2.9795,                0.00128,                 0.1919,                0.00114,                0.00042,                 2.4244,                 3.7856,                 3.7058,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.2206,                 2.8388,                 2.7134,                0.00194,                0.37511,                0.00175,                0.00064,                 2.3422,                 3.7103,                 3.6441,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.0879,                 2.7139,                  2.499,                0.00182,                0.37635,                0.00158,                0.00055,                 2.3722,                 3.6831,                  3.465,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.9778,                 2.6281,                 2.3373,                0.00213,                0.36784,                0.00169,                0.00054,                 2.3661,                 3.6971,                  3.565,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.8888,                 2.4991,                  2.187,                0.00386,                0.49342,                 0.0036,                0.00124,                  2.145,                 3.6008,                 3.2893,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.7208,                 2.3894,                 2.0247,                0.00644,                0.78302,                0.02991,                0.01059,                 2.0768,                 3.3963,                 2.9517,             0.00068573,             0.00068573,             0.00068573
                     14,                  1.672,                 2.2735,                 1.9534,                0.00761,                0.89845,                0.06148,                0.02654,                 1.9921,                 3.1627,                 2.7865,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.6094,                 2.2029,                 1.8793,                0.13334,                0.09546,                 0.0762,                0.03839,                 1.7908,                 3.1507,                 2.6145,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.5539,                 2.1446,                 1.8205,                0.44047,                0.17079,                0.15526,                0.07483,                 1.7533,                 2.8094,                    2.2,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.5456,                 2.0677,                 1.7859,                0.25399,                0.16302,                 0.2195,                0.10786,                 1.7176,                 2.6519,                 2.1675,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.4939,                 2.0206,                 1.7579,                0.20358,                0.26596,                0.19696,                0.10128,                 1.6999,                 2.6458,                 2.0866,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.4872,                 1.9638,                 1.6988,                0.19247,                0.41098,                0.17586,                0.09352,                 1.4915,                 2.6484,                 1.8749,             0.00067159,             0.00067159,             0.00067159
