                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1547,                 9.8094,                 4.1481,                      0,                      0,                      0,                      0,                 1.7434,                 25.532,                 3.5919,             0.00022848,             0.00022848,             0.00022848
                      2,                   2.24,                 8.3307,                 3.6755,                      0,                      0,                      0,                      0,                  1.652,                 25.494,                 3.4823,             0.00046257,             0.00046257,             0.00046257
                      3,                 1.6869,                 6.8076,                 2.8965,                      0,                      0,                      0,                      0,                 1.3563,                 13.104,                 3.2324,              0.0006951,              0.0006951,              0.0006951
                      4,                  1.355,                 5.7166,                 2.3923,                 0.0076,                 0.7123,                0.02623,                0.00663,                 1.5222,                   29.7,                  2.992,             0.00070693,             0.00070693,             0.00070693
                      5,                 1.1682,                 4.8621,                 2.1719,                0.24291,                0.35748,                0.22813,                0.11701,                0.92765,                 87.134,                 2.1278,             0.00070458,             0.00070458,             0.00070458
                      6,                 1.0091,                 4.2333,                 1.9794,                 0.4205,                0.55419,                0.43948,                0.24319,                0.77499,                 59.838,                 1.8927,             0.00070222,             0.00070222,             0.00070222
                      7,                0.95762,                 3.7928,                 1.9194,                0.42691,                0.61858,                0.54048,                0.30309,                0.73687,                 95.636,                 1.7842,             0.00069986,             0.00069986,             0.00069986
                      8,                0.89514,                 3.4739,                 1.8332,                0.40679,                 0.5072,                0.43707,                0.19812,                0.94848,                 65.058,                 2.0472,             0.00069751,             0.00069751,             0.00069751
                      9,                0.84877,                 3.2325,                 1.7624,                0.55735,                0.65861,                0.65087,                0.39847,                0.64514,                 75.084,                 1.6626,             0.00069515,             0.00069515,             0.00069515
                     10,                0.84462,                  3.163,                 1.7427,                0.57292,                0.55346,                0.56474,                0.34348,                 0.6701,                 112.61,                 1.6702,             0.00069279,             0.00069279,             0.00069279
                     11,                0.83036,                 3.0063,                   1.72,                0.60328,                0.73079,                0.74006,                0.44448,                0.64666,                 79.751,                 1.6358,             0.00069044,             0.00069044,             0.00069044
