                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  4.216,                 4.4707,                 4.2361,                      0,                      0,                      0,                      0,                 3.1803,                 4.3755,                 4.1578,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                  4.056,                 4.4233,                 4.1906,                      0,                      0,                      0,                      0,                 3.1761,                 4.3694,                 4.1524,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.1331,                 4.3566,                 4.1274,                      0,                      0,                      0,                      0,                  3.167,                 4.3566,                 4.1365,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.9364,                 4.1655,                 4.0124,                      0,                      0,                      0,                      0,                 3.1498,                 4.3319,                 4.1064,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.5412,                  3.871,                 3.8788,                      0,                      0,                      0,                      0,                 3.1386,                 4.3076,                 4.0744,             0.00031001,             0.00031001,             0.00031001
                      6,                 3.0489,                 3.4952,                 3.6156,                      0,                      0,                      0,                      0,                 3.1485,                 4.2885,                  4.043,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.6855,                 3.1587,                 3.2907,                      0,                      0,                      0,                      0,                 3.2048,                 4.3108,                 4.0438,             0.00043391,             0.00043391,             0.00043391
                      8,                  2.481,                  2.828,                 2.8962,                0.00211,                0.35068,                0.00203,                0.00043,                 3.1211,                 4.0872,                 3.8298,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.2612,                 2.5482,                 2.6019,                0.00309,                0.51995,                0.00791,                0.00173,                 3.1574,                 3.7943,                 3.4505,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.0859,                 2.3543,                 2.4013,                0.00232,                0.38692,                0.01833,                0.00298,                 3.1886,                 4.1508,                 3.8264,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.9135,                 2.2023,                  2.228,                 0.0031,                0.35087,                0.01371,                 0.0021,                 3.2737,                 4.1931,                 3.8348,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.7972,                 2.0441,                 2.0696,                 0.2575,                0.16335,                 0.0038,                0.00061,                 3.4553,                  5.053,                 4.1751,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.6667,                 1.9261,                 1.9392,                0.23763,                0.06176,                0.07989,                0.02115,                  3.031,                 3.6117,                 3.4309,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.5918,                 1.7899,                 1.8747,                0.17313,                0.07828,                0.04919,                0.01161,                 3.3599,                 3.6548,                 3.5885,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.5388,                 1.7111,                 1.8213,                0.54256,                0.02404,                0.01686,                0.00338,                 3.6836,                 4.3464,                 4.1455,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.5167,                 1.6584,                 1.7826,                0.22711,                0.38274,                0.23502,                0.09808,                 2.0565,                 2.6991,                 2.5362,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.4918,                 1.5798,                  1.752,                0.26753,                0.34962,                0.21709,                0.07423,                 2.7805,                 2.6116,                 2.9638,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.4413,                 1.4953,                  1.731,                0.37716,                 0.2051,                0.23271,                0.09639,                  2.467,                 2.8653,                 2.7023,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.4154,                 1.4502,                 1.6763,                0.40919,                0.30079,                0.31176,                0.14026,                 2.0537,                 2.5158,                  2.403,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.4047,                 1.4068,                 1.6483,                0.47147,                0.60574,                0.54897,                0.31287,                 1.4288,                 1.6696,                 1.8748,             0.00066923,             0.00066923,             0.00066923
                     21,                 1.4133,                 1.4527,                 1.6604,                0.57872,                0.57567,                0.54897,                0.30388,                 1.5399,                 1.7887,                 1.9672,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.3519,                 1.3611,                 1.6238,                0.56837,                0.72741,                0.68347,                0.42824,                 1.2686,                 1.4139,                 1.7303,             0.00066452,             0.00066452,             0.00066452
                     23,                 1.3461,                 1.3166,                 1.5904,                0.60456,                0.65079,                0.66069,                0.40984,                  1.285,                 1.4891,                 1.7847,             0.00066216,             0.00066216,             0.00066216
                     24,                  1.333,                  1.344,                 1.5989,                0.56975,                0.62859,                0.63091,                0.39348,                 1.2545,                 1.4177,                 1.7308,             0.00065981,             0.00065981,             0.00065981
                     25,                 1.3205,                 1.3013,                 1.5843,                0.61354,                0.70312,                0.70109,                0.41832,                 1.3331,                 1.4932,                 1.7763,             0.00065745,             0.00065745,             0.00065745
                     26,                  1.343,                 1.2854,                 1.5971,                0.63381,                0.71474,                0.69399,                0.44267,                 1.2009,                 1.4093,                 1.6715,             0.00065509,             0.00065509,             0.00065509
                     27,                  1.305,                 1.2464,                  1.558,                0.63325,                 0.7966,                 0.7676,                0.50381,                 1.1582,                 1.2158,                 1.6379,             0.00065274,             0.00065274,             0.00065274
