                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2275,                 4.3952,                 4.0934,                      0,                      0,                      0,                      0,                 2.6541,                 11.367,                 3.5982,             0.00022848,             0.00022848,             0.00022848
                      2,                 3.2425,                 3.7921,                 3.5303,                      0,                      0,                      0,                      0,                 2.3593,                 11.243,                 3.4675,             0.00046257,             0.00046257,             0.00046257
                      3,                 2.6014,                 3.2632,                 2.9234,                0.00015,                0.00518,                  8e-05,                  2e-05,                 2.3853,                 6.2703,                 3.1615,              0.0006951,              0.0006951,              0.0006951
                      4,                 2.1392,                 2.8686,                 2.4457,                0.00371,                0.58629,                0.01014,                0.00302,                 2.2584,                 6.7681,                 2.7906,             0.00070693,             0.00070693,             0.00070693
                      5,                 1.8755,                 2.5708,                  2.201,                 0.0077,                0.93184,                0.09146,                0.04708,                  1.568,                 15.854,                 2.3061,             0.00070458,             0.00070458,             0.00070458
                      6,                 1.6887,                 2.3491,                 2.0256,                0.28815,                0.13942,                0.16263,                0.08886,                  1.526,                 10.953,                 2.1295,             0.00070222,             0.00070222,             0.00070222
                      7,                 1.5997,                 2.2065,                 1.9426,                0.22989,                0.36598,                0.21215,                 0.1288,                 1.3056,                 49.002,                 1.8162,             0.00069986,             0.00069986,             0.00069986
                      8,                 1.5229,                 2.0829,                 1.8564,                0.17514,                0.28111,                0.21337,                0.12339,                 1.4487,                 22.589,                 1.9822,             0.00069751,             0.00069751,             0.00069751
                      9,                 1.4687,                 1.9899,                 1.7897,                0.27148,                0.44438,                0.30897,                0.18798,                 1.2709,                 37.056,                 1.7792,             0.00069515,             0.00069515,             0.00069515
                     10,                 1.4599,                 1.9486,                 1.7617,                0.34223,                0.39977,                0.32116,                0.19206,                 1.2075,                 24.039,                 1.7491,             0.00069279,             0.00069279,             0.00069279
                     11,                 1.4296,                 1.9051,                 1.7447,                0.31773,                0.40854,                0.30203,                0.17168,                 1.4058,                 24.878,                 1.8904,             0.00069044,             0.00069044,             0.00069044
                     12,                 1.3977,                  1.843,                 1.6932,                0.33693,                0.50961,                0.38997,                0.21761,                 1.3581,                  27.91,                 1.8068,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.3996,                  1.842,                  1.713,                 0.3964,                0.49532,                0.41972,                0.25381,                 1.1592,                  24.77,                 1.6391,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.3658,                 1.7777,                 1.6728,                0.40466,                0.54455,                0.45042,                0.26292,                 1.1868,                 22.118,                 1.6642,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.3494,                  1.719,                 1.6508,                0.39608,                 0.4533,                0.35203,                 0.1969,                 1.3719,                 19.911,                 1.8686,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.3611,                 1.7421,                 1.6628,                0.44753,                0.60032,                0.49959,                 0.3214,                 1.0796,                 27.243,                  1.576,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.3413,                 1.7027,                 1.6404,                0.39778,                0.57916,                0.47266,                0.30964,                 1.0493,                 21.349,                 1.5516,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.3088,                  1.672,                 1.6329,                0.35499,                0.61068,                0.44419,                0.28232,                 1.1024,                 42.501,                 1.5947,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.3261,                 1.6172,                 1.6103,                0.44708,                0.55608,                0.50009,                0.32905,                 1.0257,                 31.989,                 1.5303,             0.00067159,             0.00067159,             0.00067159
