                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2017,                 4.4829,                 4.1931,                      0,                      0,                      0,                      0,                 3.1732,                 4.3758,                 4.1573,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0392,                 4.4428,                 4.1621,                      0,                      0,                      0,                      0,                 3.1612,                 4.3684,                 4.1496,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.0755,                 4.3457,                 4.0841,                      0,                      0,                      0,                      0,                 3.1436,                 4.3504,                  4.132,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.6657,                 4.1016,                 3.9461,                      0,                      0,                      0,                      0,                 3.1251,                  4.332,                 4.1042,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.1397,                 3.7976,                 3.7756,                      0,                      0,                      0,                      0,                 3.0898,                 4.3047,                 4.0667,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.7913,                 3.3998,                 3.3983,                      0,                      0,                      0,                      0,                 3.0353,                 4.2471,                 4.0075,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.5362,                 3.0755,                 3.0798,                      0,                      0,                      0,                      0,                 3.0099,                 4.2349,                 3.9743,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.3628,                 2.7351,                 2.7342,                 0.0029,                0.47678,                0.01018,                0.00192,                 3.0942,                 4.1256,                 3.6224,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.0794,                 2.4466,                 2.4662,                0.00415,                0.46461,                0.00733,                0.00142,                 2.9383,                 4.1336,                 3.6749,             0.00055612,             0.00055612,             0.00055612
                     10,                 1.9357,                 2.2426,                 2.2773,                0.00266,                0.39529,                0.01661,                0.00264,                 3.5239,                 4.1439,                 3.5807,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.8411,                  2.079,                 2.1281,                0.00349,                0.23062,                 0.0101,                0.00154,                 3.6716,                 4.1616,                 3.6725,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.7536,                 1.9589,                 2.0128,                0.53191,                0.05024,                0.01608,                 0.0027,                 3.5612,                 3.7919,                  3.623,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.6314,                 1.8199,                 1.8931,                0.00918,                 0.5625,                0.04287,                0.01114,                 3.2723,                 3.7784,                 3.3365,             0.00068573,             0.00068573,             0.00068573
