                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.1972,                  4.447,                 4.2103,                      0,                      0,                      0,                      0,                 3.1769,                 4.3742,                 4.1596,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0338,                 4.4129,                 4.1689,                      0,                      0,                      0,                      0,                 3.1632,                  4.366,                 4.1516,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.0752,                 4.3144,                 4.0822,                      0,                      0,                      0,                      0,                 3.1444,                 4.3491,                 4.1319,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.7572,                 4.1139,                 3.9483,                      0,                      0,                      0,                      0,                 3.1104,                 4.3168,                 4.0982,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.2492,                 3.8198,                 3.7553,                      0,                      0,                      0,                      0,                 3.0638,                  4.279,                 4.0498,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.9373,                 3.4946,                 3.4436,                      0,                      0,                      0,                      0,                 2.9503,                 4.1949,                 3.9382,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.7275,                 3.1352,                 3.1312,                      0,                      0,                      0,                      0,                 2.9672,                 4.2069,                  3.912,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.5571,                 2.8457,                 2.7905,                  2e-05,                0.00074,                  1e-05,                      0,                 3.0238,                 4.2964,                  3.938,             0.00049523,             0.00049523,             0.00049523
                      9,                  2.279,                 2.5805,                 2.5253,                0.00439,                0.61026,                0.01238,                0.00305,                 3.3925,                 3.5692,                 2.8823,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.1229,                 2.4068,                 2.3263,                0.00293,                0.23324,                0.00368,                0.00062,                 3.6246,                 4.4661,                 4.1184,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.9629,                 2.2087,                  2.157,                0.00201,                0.07418,                 0.0012,                0.00035,                 3.4673,                 4.4041,                 4.0685,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.8413,                 2.0132,                 2.0202,                0.00026,                0.03144,                0.00058,                0.00011,                  3.436,                 4.4318,                 4.1255,             0.00068808,             0.00068808,             0.00068808
                     13,                  1.728,                 1.8842,                 1.9126,                0.38672,                0.04097,                0.03407,                0.00903,                 3.2781,                 3.6532,                 2.9298,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.6373,                 1.7581,                 1.8296,                0.00574,                0.44936,                0.03474,                 0.0079,                 3.5321,                 3.7958,                 3.4626,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.5872,                 1.6919,                   1.78,                0.01184,                0.60602,                0.06221,                0.02137,                 3.0612,                 3.6765,                 3.0121,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.5471,                 1.6211,                 1.7396,                0.10907,                0.11802,                0.05594,                0.01542,                 3.3719,                 3.8042,                 3.2161,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.5285,                 1.5606,                 1.7071,                0.31271,                0.13353,                0.17393,                0.07549,                 2.4244,                 2.8966,                 2.2501,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.4774,                 1.4847,                 1.6789,                0.26116,                0.28745,                 0.2054,                0.10556,                 1.9241,                 2.9294,                 2.0244,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.4531,                 1.4318,                 1.6236,                0.34546,                0.41149,                0.29738,                0.16996,                 1.5265,                 2.2259,                 1.8157,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.4347,                 1.4123,                 1.6037,                0.44582,                0.29775,                0.30753,                0.14881,                 2.0216,                 2.4933,                   2.13,             0.00066923,             0.00066923,             0.00066923
