                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2419,                 4.3608,                 4.1391,                      0,                      0,                      0,                      0,                 2.6821,                 11.371,                 3.6082,             0.00022848,             0.00022848,             0.00022848
                      2,                 3.1978,                  3.627,                 3.7054,                      0,                      0,                      0,                      0,                 2.3516,                  11.07,                 3.4731,             0.00046257,             0.00046257,             0.00046257
                      3,                 2.5582,                 3.0088,                 2.9162,                0.00264,                 0.4883,                0.00237,                0.00084,                 2.3218,                 58.055,                 2.9717,              0.0006951,              0.0006951,              0.0006951
                      4,                 1.9969,                 2.5193,                 2.3085,                0.29356,                0.13257,                0.06293,                0.02745,                  1.815,                  61.38,                 2.4184,             0.00070693,             0.00070693,             0.00070693
                      5,                 1.7909,                  2.214,                 2.0948,                0.12749,                0.45198,                0.10789,                0.04975,                 1.6427,                 13.789,                  2.368,             0.00070458,             0.00070458,             0.00070458
                      6,                 1.6144,                 2.0025,                 1.9364,                 0.3418,                0.43101,                0.30355,                0.16473,                 1.3063,                 17.313,                 1.8842,             0.00070222,             0.00070222,             0.00070222
                      7,                 1.5537,                 1.8406,                 1.8716,                 0.3281,                0.40997,                0.30989,                0.16774,                 1.4322,                 34.712,                 1.9062,             0.00069986,             0.00069986,             0.00069986
                      8,                 1.4822,                 1.6615,                 1.7906,                0.52164,                0.62383,                0.58658,                 0.3517,                 1.1732,                 43.738,                 1.6681,             0.00069751,             0.00069751,             0.00069751
                      9,                 1.4165,                  1.534,                 1.7231,                0.57149,                0.62841,                 0.6204,                0.35484,                 1.2122,                 26.972,                 1.7003,             0.00069515,             0.00069515,             0.00069515
                     10,                 1.3826,                 1.4356,                 1.6848,                 0.5747,                0.67724,                0.63291,                0.38412,                 1.1821,                 31.613,                 1.6386,             0.00069279,             0.00069279,             0.00069279
                     11,                 1.3894,                   1.38,                 1.6845,                0.49714,                0.56502,                0.50901,                0.30556,                 1.2543,                 10.408,                 1.7581,             0.00069044,             0.00069044,             0.00069044
                     12,                 1.3593,                 1.3488,                 1.6408,                0.54504,                0.71075,                0.65614,                0.37656,                 1.2334,                 74.511,                 1.6955,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.3579,                 1.3164,                 1.6583,                 0.7253,                0.73083,                0.79665,                0.52028,                  1.041,                 10.801,                 1.5256,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.3206,                 1.2511,                 1.6131,                0.53167,                 0.7214,                0.66187,                0.37867,                 1.2532,                 120.81,                 1.7186,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.3014,                 1.2181,                 1.5957,                0.65991,                0.69838,                0.71464,                0.43981,                 1.1264,                 52.302,                 1.6253,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.2904,                 1.2128,                 1.5945,                0.58384,                0.62711,                 0.6268,                0.37087,                 1.1612,                 39.219,                 1.6023,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.2961,                 1.2143,                 1.5884,                0.68384,                0.71113,                0.74618,                0.46668,                 1.0831,                 13.804,                 1.5767,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.2651,                  1.181,                  1.583,                 0.6268,                0.65934,                0.67146,                0.39104,                 1.2173,                 47.944,                 1.6463,             0.00067394,             0.00067394,             0.00067394
                     19,                  1.291,                 1.1327,                 1.5622,                0.74548,                0.76968,                 0.8244,                0.54417,                0.99273,                 22.661,                 1.4728,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.2144,                 1.0849,                 1.5199,                0.66264,                0.79761,                0.78601,                0.53971,                0.95494,                 106.35,                 1.4335,             0.00066923,             0.00066923,             0.00066923
                     21,                 1.2227,                 1.0882,                 1.5236,                0.75285,                0.77684,                0.83055,                0.55902,                 0.9732,                 18.827,                 1.4518,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.2285,                 1.0859,                 1.5395,                0.78402,                0.81458,                0.86834,                 0.5797,                0.98325,                 11.269,                  1.452,             0.00066452,             0.00066452,             0.00066452
                     23,                 1.2366,                 1.0591,                 1.5283,                0.75206,                0.80515,                0.85418,                0.58879,                0.93244,                 29.025,                 1.4123,             0.00066216,             0.00066216,             0.00066216
                     24,                 1.1996,                 1.0586,                 1.5104,                  0.741,                0.82361,                0.84191,                 0.5697,                0.96182,                 41.165,                  1.425,             0.00065981,             0.00065981,             0.00065981
                     25,                 1.2004,                 1.0188,                 1.4993,                 0.6834,                 0.7816,                0.79113,                0.53725,                0.98116,                 53.501,                 1.4381,             0.00065745,             0.00065745,             0.00065745
                     26,                 1.2208,                 1.0478,                 1.5265,                0.78792,                0.81593,                0.86972,                0.59578,                0.93868,                  18.49,                 1.4148,             0.00065509,             0.00065509,             0.00065509
                     27,                 1.1837,                0.98958,                  1.478,                0.63165,                0.72145,                0.74699,                0.46266,                 1.1162,                 91.424,                 1.5428,             0.00065274,             0.00065274,             0.00065274
                     28,                 1.1826,                 1.0001,                  1.498,                0.67166,                0.74873,                0.76923,                0.47505,                 1.1322,                 24.124,                 1.5562,             0.00065038,             0.00065038,             0.00065038
                     29,                 1.1739,                 1.0055,                 1.5048,                0.81202,                0.83718,                0.89138,                0.61064,                0.96874,                 17.027,                   1.44,             0.00064803,             0.00064803,             0.00064803
                     30,                 1.1569,                0.97521,                 1.4692,                0.81593,                0.81215,                0.86731,                0.58691,                0.94719,                 2.5562,                 1.4237,             0.00064567,             0.00064567,             0.00064567
                     31,                 1.1631,                0.96028,                 1.4816,                0.77961,                0.84068,                0.88302,                0.60895,                0.93713,                 5.0816,                 1.4137,             0.00064331,             0.00064331,             0.00064331
                     32,                 1.1654,                0.95659,                 1.4691,                0.72252,                0.78019,                0.83073,                 0.5547,                0.97304,                 32.368,                 1.4369,             0.00064096,             0.00064096,             0.00064096
                     33,                 1.1418,                0.92884,                 1.4574,                0.75643,                0.85228,                0.86405,                0.59449,                 0.9697,                  29.38,                 1.4402,              0.0006386,              0.0006386,              0.0006386
                     34,                 1.1539,                0.92986,                 1.4646,                0.80737,                 0.8446,                0.88983,                0.61608,                0.91675,                 18.565,                 1.3877,             0.00063625,             0.00063625,             0.00063625
                     35,                 1.1401,                0.94138,                 1.4646,                0.79122,                0.88488,                0.88266,                 0.6201,                0.91443,                 20.987,                  1.386,             0.00063389,             0.00063389,             0.00063389
                     36,                 1.1311,                0.89727,                 1.4391,                0.80431,                0.81695,                0.86502,                0.58616,                0.96032,                 10.963,                 1.4157,             0.00063153,             0.00063153,             0.00063153
                     37,                 1.1347,                0.91761,                 1.4426,                0.80022,                0.88297,                0.89588,                 0.6344,                0.91033,                 17.432,                 1.3795,             0.00062918,             0.00062918,             0.00062918
                     38,                 1.1492,                0.91056,                 1.4741,                0.79921,                0.86785,                 0.8985,                0.64303,                0.89993,                 5.4622,                 1.3668,             0.00062682,             0.00062682,             0.00062682
                     39,                 1.1187,                0.89489,                 1.4337,                 0.8146,                0.82382,                 0.8795,                 0.6254,                0.89408,                 20.603,                 1.3702,             0.00062446,             0.00062446,             0.00062446
                     40,                  1.126,                0.88587,                 1.4418,                0.82056,                0.86388,                0.90473,                0.62958,                0.91282,                 7.0553,                 1.3829,             0.00062211,             0.00062211,             0.00062211
                     41,                 1.1201,                0.87052,                 1.4325,                0.82045,                0.87974,                0.90995,                0.63751,                0.92101,                 12.276,                  1.387,             0.00061975,             0.00061975,             0.00061975
                     42,                 1.1176,                0.86893,                 1.4375,                0.77329,                0.84532,                 0.8721,                0.59937,                0.92479,                   32.4,                 1.3913,              0.0006174,              0.0006174,              0.0006174
                     43,                 1.1032,                0.87896,                  1.433,                0.82335,                0.86214,                 0.9095,                0.65013,                0.89965,                 28.199,                 1.3641,             0.00061504,             0.00061504,             0.00061504
                     44,                  1.114,                0.86119,                 1.4247,                0.84355,                0.84199,                0.91457,                0.62718,                0.94884,                 6.6649,                 1.4011,             0.00061268,             0.00061268,             0.00061268
                     45,                 1.1144,                 0.8596,                 1.4172,                0.82686,                0.89529,                0.92168,                0.66653,                0.88248,                 19.584,                  1.353,             0.00061033,             0.00061033,             0.00061033
                     46,                 1.1068,                0.82031,                 1.4213,                0.82728,                0.88919,                0.92113,                0.65747,                0.90667,                 12.846,                 1.3617,             0.00060797,             0.00060797,             0.00060797
                     47,                 1.1027,                0.84549,                 1.4282,                0.83781,                0.88769,                0.92198,                0.65885,                0.89234,                 4.8068,                  1.358,             0.00060561,             0.00060561,             0.00060561
                     48,                 1.1062,                 0.8403,                 1.4319,                0.82899,                0.88936,                0.92221,                0.66218,                0.90324,                 14.848,                 1.3598,             0.00060326,             0.00060326,             0.00060326
                     49,                 1.1141,                0.83734,                 1.4193,                0.84942,                0.86983,                0.92598,                0.66391,                0.87608,                 3.2515,                 1.3405,              0.0006009,              0.0006009,              0.0006009
                     50,                 1.0905,                0.82561,                 1.4158,                0.81128,                0.89086,                0.91226,                 0.6438,                0.89847,                 5.6595,                  1.366,             0.00059855,             0.00059855,             0.00059855
                     51,                 1.0721,                0.83615,                 1.4052,                0.85901,                0.91407,                 0.9352,                0.67351,                0.87057,                 7.6541,                 1.3314,             0.00059619,             0.00059619,             0.00059619
                     52,                 1.0772,                0.83254,                 1.4015,                 0.8202,                0.87754,                0.91766,                0.66149,                0.88423,                 5.1793,                 1.3492,             0.00059383,             0.00059383,             0.00059383
                     53,                 1.0756,                0.82065,                  1.396,                 0.8228,                0.91486,                0.92237,                0.65829,                0.88426,                  4.057,                 1.3566,             0.00059148,             0.00059148,             0.00059148
                     54,                 1.0849,                 0.8194,                 1.4094,                0.81253,                0.88838,                0.90992,                0.64737,                0.90627,                 28.778,                 1.3639,             0.00058912,             0.00058912,             0.00058912
                     55,                 1.0832,                0.82932,                 1.3969,                 0.8408,                0.88957,                0.93402,                0.67516,                0.88469,                 3.3375,                 1.3449,             0.00058677,             0.00058677,             0.00058677
                     56,                 1.0587,                0.79249,                 1.3983,                0.83554,                0.88898,                0.92846,                0.66429,                0.89546,                 2.2436,                 1.3545,             0.00058441,             0.00058441,             0.00058441
                     57,                  1.071,                0.78556,                 1.3972,                0.84258,                 0.9068,                0.92857,                0.67147,                0.87256,                 3.4091,                  1.338,             0.00058205,             0.00058205,             0.00058205
