                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1553,                 9.7577,                 4.1448,                      0,                      0,                      0,                      0,                 1.7269,                 25.504,                 3.6052,             0.00022848,             0.00022848,             0.00022848
                      2,                 2.1768,                 7.9955,                 3.6793,                      0,                      0,                      0,                      0,                 1.4631,                 24.688,                 3.4681,             0.00046257,             0.00046257,             0.00046257
                      3,                 1.6221,                 6.4521,                 2.8809,                0.00107,                0.21442,                0.00081,                0.00029,                 1.3179,                 16.111,                 3.1811,              0.0006951,              0.0006951,              0.0006951
                      4,                 1.2664,                 5.3659,                 2.3466,                0.10397,                0.43388,                0.05472,                0.02324,                 1.0187,                 32.955,                 2.5678,             0.00070693,             0.00070693,             0.00070693
                      5,                 1.1155,                 4.5366,                 2.1403,                0.20787,                0.15451,                 0.1116,                0.05243,                0.84986,                 67.676,                 2.1319,             0.00070458,             0.00070458,             0.00070458
                      6,                0.99286,                 3.9604,                 1.9778,                0.45577,                0.48821,                0.41844,                0.22511,                0.82612,                 33.011,                 2.0194,             0.00070222,             0.00070222,             0.00070222
                      7,                0.94601,                 3.6404,                 1.9138,                0.30622,                0.38812,                0.26948,                0.13334,                 1.0042,                 56.948,                  2.179,             0.00069986,             0.00069986,             0.00069986
                      8,                0.90589,                 3.3954,                 1.8427,                0.50765,                0.59661,                0.56458,                0.28011,                 0.8635,                 36.071,                 1.9581,             0.00069751,             0.00069751,             0.00069751
                      9,                0.85514,                 3.1356,                 1.7663,                0.53375,                0.67546,                0.60394,                0.33261,                0.72787,                 163.08,                 1.7612,             0.00069515,             0.00069515,             0.00069515
                     10,                0.84664,                 3.0992,                 1.7491,                0.63676,                0.73912,                0.73399,                0.41495,                0.69917,                 110.38,                  1.734,             0.00069279,             0.00069279,             0.00069279
                     11,                0.83652,                 2.9802,                 1.7398,                0.55301,                0.66435,                0.64404,                0.40655,                0.62544,                 39.706,                 1.6397,             0.00069044,             0.00069044,             0.00069044
                     12,                0.81843,                  2.942,                  1.686,                0.59221,                0.75209,                0.72227,                 0.4046,                0.70781,                 157.42,                 1.7143,             0.00068808,             0.00068808,             0.00068808
                     13,                0.81145,                 2.8605,                 1.7011,                0.75321,                  0.746,                0.80998,                0.50151,                0.63875,                 27.994,                 1.6165,             0.00068573,             0.00068573,             0.00068573
                     14,                0.78326,                  2.766,                 1.6485,                 0.6752,                0.73955,                0.75974,                0.46453,                0.64703,                 32.622,                  1.643,             0.00068337,             0.00068337,             0.00068337
                     15,                0.76499,                 2.6548,                 1.6206,                0.59502,                0.74317,                0.72721,                0.44042,                0.66309,                 74.365,                 1.6706,             0.00068101,             0.00068101,             0.00068101
                     16,                0.76079,                 2.6452,                 1.6265,                0.67542,                0.66088,                0.72048,                0.42174,                0.69334,                 49.471,                 1.6508,             0.00067866,             0.00067866,             0.00067866
                     17,                0.74754,                 2.6002,                 1.6032,                0.70403,                  0.739,                0.78495,                0.50067,                0.58747,                 20.548,                 1.5393,              0.0006763,              0.0006763,              0.0006763
                     18,                0.74699,                 2.5939,                 1.6131,                0.70899,                0.80576,                0.82271,                 0.5105,                0.63281,                 113.42,                 1.5967,             0.00067394,             0.00067394,             0.00067394
                     19,                0.75125,                 2.4991,                 1.5856,                0.73417,                0.79528,                0.82978,                0.53091,                0.60725,                 60.356,                 1.5473,             0.00067159,             0.00067159,             0.00067159
                     20,                 0.7065,                 2.3612,                 1.5436,                0.75405,                 0.8083,                0.84615,                0.55462,                0.56022,                 59.396,                 1.4884,             0.00066923,             0.00066923,             0.00066923
                     21,                0.72123,                 2.3575,                 1.5592,                0.77697,                0.81627,                0.86533,                0.55276,                0.57326,                 19.024,                 1.4995,             0.00066688,             0.00066688,             0.00066688
                     22,                0.71816,                 2.3425,                 1.5685,                  0.741,                 0.7891,                 0.8546,                0.53213,                 0.5934,                 90.196,                 1.5096,             0.00066452,             0.00066452,             0.00066452
                     23,                0.71171,                 2.2697,                 1.5461,                0.75676,                0.82364,                0.85649,                0.55166,                 0.5713,                 42.266,                 1.4952,             0.00066216,             0.00066216,             0.00066216
                     24,                0.70178,                 2.2836,                 1.5407,                0.78657,                0.79886,                0.85712,                0.56501,                0.56423,                 56.902,                 1.4757,             0.00065981,             0.00065981,             0.00065981
                     25,                0.69793,                 2.2308,                 1.5255,                0.80231,                0.86005,                0.90504,                0.60965,                0.53568,                 51.436,                 1.4387,             0.00065745,             0.00065745,             0.00065745
                     26,                0.71903,                 2.3007,                  1.559,                0.81437,                0.79488,                0.86761,                0.58249,                0.55043,                 10.142,                 1.4584,             0.00065509,             0.00065509,             0.00065509
                     27,                0.68971,                 2.1627,                 1.5088,                0.80874,                0.83893,                0.89106,                0.58907,                0.56678,                 78.695,                  1.473,             0.00065274,             0.00065274,             0.00065274
                     28,                0.68987,                 2.1575,                 1.5253,                0.77334,                0.79244,                0.85481,                0.50536,                0.65873,                 65.104,                 1.5896,             0.00065038,             0.00065038,             0.00065038
                     29,                0.68148,                 2.1681,                 1.5315,                 0.8173,                0.85605,                0.90258,                0.60093,                0.56295,                 39.502,                 1.4642,             0.00064803,             0.00064803,             0.00064803
                     30,                0.67499,                 2.1519,                 1.4991,                 0.7957,                 0.8498,                0.89833,                0.59218,                0.55342,                 20.796,                 1.4624,             0.00064567,             0.00064567,             0.00064567
                     31,                0.68097,                  2.108,                 1.5091,                0.81359,                0.86334,                0.90199,                0.60551,                0.54873,                 14.964,                 1.4599,             0.00064331,             0.00064331,             0.00064331
                     32,                0.67822,                 2.1176,                 1.4951,                0.79707,                0.87135,                0.89734,                0.59947,                0.53619,                 18.326,                 1.4401,             0.00064096,             0.00064096,             0.00064096
                     33,                0.66554,                 2.0694,                 1.4894,                0.82013,                0.84053,                0.89995,                0.60707,                0.54371,                 29.861,                 1.4443,              0.0006386,              0.0006386,              0.0006386
                     34,                0.66654,                 2.0153,                 1.4899,                0.80892,                0.86589,                0.89664,                0.61692,                0.52262,                 34.925,                 1.4138,             0.00063625,             0.00063625,             0.00063625
                     35,                0.66793,                 2.0728,                 1.4979,                0.82316,                0.88093,                0.91072,                0.61393,                0.53895,                 31.058,                 1.4486,             0.00063389,             0.00063389,             0.00063389
