                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2099,                 4.4672,                 4.2386,                      0,                      0,                      0,                      0,                 3.1774,                 4.3769,                 4.1574,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0436,                 4.4335,                 4.1857,                      0,                      0,                      0,                      0,                 3.1627,                 4.3716,                 4.1502,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.0793,                 4.3227,                 4.0791,                      0,                      0,                      0,                      0,                 3.1118,                 4.3442,                 4.1294,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.7735,                 4.0708,                 3.9367,                      0,                      0,                      0,                      0,                 3.0125,                 4.2963,                 4.0926,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.3406,                  3.826,                  3.787,                      0,                      0,                      0,                      0,                 2.9249,                 4.2226,                 4.0473,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.9482,                 3.4799,                 3.5526,                      0,                      0,                      0,                      0,                   2.84,                 4.1802,                  3.979,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.7446,                 3.1387,                  3.318,                0.00159,                0.23494,                0.00153,                0.00031,                 2.8753,                 4.1937,                 3.9055,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.5753,                 2.7589,                 2.9743,                 0.0018,                0.30675,                0.00168,                0.00036,                 2.8382,                 4.0636,                 3.8994,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.3023,                 2.4713,                 2.7059,                0.00323,                 0.5081,                0.01793,                0.00335,                  2.833,                 4.0425,                 3.7785,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.1235,                 2.2716,                 2.4904,                 0.0041,                0.53414,                0.03551,                0.00622,                 3.0318,                 4.1645,                  3.911,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.9895,                 2.1286,                 2.3283,                  0.005,                0.66734,                0.05792,                0.01121,                 3.2633,                 3.8338,                 3.7392,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.8945,                 1.9826,                 2.1858,                0.57722,                0.12694,                0.09483,                0.02054,                 3.0467,                 3.4288,                 3.5272,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.7416,                 1.8538,                 2.0507,                0.00796,                 0.5214,                0.09735,                 0.0259,                 2.7459,                  3.982,                 3.6957,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.6747,                 1.7409,                 1.9616,                0.00751,                0.78073,                0.06666,                0.01517,                 2.7555,                  3.571,                 3.3703,             0.00068337,             0.00068337,             0.00068337
                     15,                  1.621,                 1.6816,                 1.8954,                0.30224,                0.08404,                0.13694,                0.04453,                 2.2176,                 3.2627,                 2.9117,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.5716,                 1.6337,                 1.8391,                0.32864,                0.18013,                0.13531,                0.04419,                 2.3315,                 3.0417,                 2.7353,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.5333,                 1.5598,                 1.7925,                0.54122,                0.10622,                0.18883,                0.07712,                 2.3399,                 3.2825,                 2.8241,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.4944,                 1.5045,                 1.7621,                0.34963,                0.26088,                0.23348,                0.10303,                 1.8974,                 2.6883,                 2.3833,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.4792,                 1.4301,                 1.7073,                0.42537,                0.33679,                0.34443,                0.17788,                 1.7521,                 2.4416,                 2.1809,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.4279,                 1.3887,                 1.6636,                0.48091,                0.56443,                0.52937,                0.28905,                 1.4374,                 1.8403,                 1.8455,             0.00066923,             0.00066923,             0.00066923
                     21,                 1.4057,                  1.396,                 1.6519,                0.61289,                0.65457,                0.68246,                0.41278,                 1.3093,                 1.5089,                 1.7325,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.3721,                 1.3367,                  1.621,                0.63266,                0.72462,                0.69572,                0.42409,                 1.2725,                 1.3595,                 1.6645,             0.00066452,             0.00066452,             0.00066452
                     23,                 1.3602,                 1.2969,                 1.5925,                0.53361,                0.61212,                0.58399,                0.34594,                 1.3605,                  1.574,                 1.7655,             0.00066216,             0.00066216,             0.00066216
                     24,                 1.3281,                 1.2912,                 1.5814,                 0.5321,                0.66965,                 0.6112,                0.36331,                 1.2989,                 1.4729,                 1.6853,             0.00065981,             0.00065981,             0.00065981
                     25,                 1.3366,                 1.2647,                 1.5732,                 0.5119,                0.58771,                0.54093,                0.30315,                 1.5779,                  1.729,                 1.9911,             0.00065745,             0.00065745,             0.00065745
                     26,                 1.3336,                 1.2449,                 1.5698,                0.66896,                0.71704,                 0.7354,                0.43316,                 1.3605,                 1.2832,                 1.7499,             0.00065509,             0.00065509,             0.00065509
                     27,                 1.3223,                   1.22,                 1.5501,                0.53079,                0.57143,                0.57629,                0.33758,                  1.454,                 1.5763,                 1.8569,             0.00065274,             0.00065274,             0.00065274
                     28,                  1.319,                 1.1962,                 1.5588,                0.64969,                0.72489,                0.75054,                0.49393,                 1.1641,                 1.2175,                 1.5612,             0.00065038,             0.00065038,             0.00065038
                     29,                 1.3071,                 1.2298,                 1.5556,                0.69419,                0.74706,                0.78791,                0.50713,                 1.1772,                 1.1592,                 1.5914,             0.00064803,             0.00064803,             0.00064803
                     30,                 1.2755,                 1.1672,                 1.5261,                0.60083,                0.70947,                0.68371,                0.39882,                 1.3081,                 1.4203,                 1.7091,             0.00064567,             0.00064567,             0.00064567
                     31,                 1.2874,                 1.1612,                 1.5293,                0.72962,                0.78166,                0.80809,                0.52056,                 1.1348,                 1.0966,                  1.512,             0.00064331,             0.00064331,             0.00064331
                     32,                 1.2996,                 1.1807,                 1.5228,                0.74443,                0.79721,                0.82713,                0.52924,                 1.1931,                 1.1545,                 1.5831,             0.00064096,             0.00064096,             0.00064096
                     33,                 1.2699,                 1.1472,                 1.5242,                0.75346,                0.80458,                0.82916,                0.54025,                 1.1464,                 1.0645,                 1.5626,              0.0006386,              0.0006386,              0.0006386
                     34,                 1.2553,                 1.1174,                 1.4944,                0.59405,                0.80732,                0.72702,                0.47918,                 1.1217,                 1.2333,                 1.5035,             0.00063625,             0.00063625,             0.00063625
                     35,                 1.2362,                 1.0926,                 1.4806,                0.70678,                0.83087,                0.83631,                0.56076,                  1.111,                 1.0047,                 1.4787,             0.00063389,             0.00063389,             0.00063389
                     36,                 1.2485,                 1.1346,                 1.4836,                0.73802,                0.81847,                0.84968,                0.56087,                 1.1218,                 1.0149,                  1.567,             0.00063153,             0.00063153,             0.00063153
                     37,                 1.2336,                 1.0921,                 1.4766,                0.78097,                 0.8361,                0.86646,                0.58298,                 1.1065,                0.96134,                 1.5003,             0.00062918,             0.00062918,             0.00062918
                     38,                 1.2079,                 1.0673,                 1.4677,                0.70645,                0.73516,                 0.7899,                0.49934,                 1.2168,                 1.2064,                 1.6419,             0.00062682,             0.00062682,             0.00062682
                     39,                 1.2119,                 1.1017,                 1.4613,                 0.7298,                0.80879,                0.84261,                0.57392,                 1.0847,                 1.0005,                 1.5263,             0.00062446,             0.00062446,             0.00062446
                     40,                 1.2514,                 1.0736,                 1.4965,                0.75731,                0.83796,                0.85166,                0.57231,                 1.1102,                 0.9872,                 1.4969,             0.00062211,             0.00062211,             0.00062211
                     41,                  1.219,                 1.0311,                 1.4565,                0.76222,                0.84106,                0.86579,                0.57623,                 1.1069,                0.97725,                 1.5058,             0.00061975,             0.00061975,             0.00061975
                     42,                 1.2354,                 1.0589,                 1.4731,                0.77425,                0.86507,                0.87432,                0.59536,                 1.0818,                0.89265,                 1.4628,              0.0006174,              0.0006174,              0.0006174
                     43,                 1.2003,                  1.027,                  1.449,                0.73043,                0.82881,                0.82866,                0.54918,                 1.1168,                0.96974,                 1.5147,             0.00061504,             0.00061504,             0.00061504
                     44,                  1.209,                  1.021,                 1.4397,                0.80115,                0.85622,                0.88751,                0.58608,                 1.1456,                0.96889,                 1.4964,             0.00061268,             0.00061268,             0.00061268
                     45,                 1.2102,                 1.0191,                 1.4298,                0.78934,                0.83615,                0.88439,                0.60114,                 1.0925,                0.88562,                 1.4875,             0.00061033,             0.00061033,             0.00061033
                     46,                 1.1749,                 1.0081,                 1.4177,                0.80542,                 0.8373,                0.88585,                0.60085,                 1.0602,                0.91271,                 1.4387,             0.00060797,             0.00060797,             0.00060797
                     47,                 1.1963,                0.99785,                 1.4481,                0.79459,                0.86045,                0.89311,                0.60317,                 1.0905,                0.86571,                 1.4631,             0.00060561,             0.00060561,             0.00060561
                     48,                  1.186,                0.98515,                   1.44,                 0.7499,                0.86846,                0.87235,                0.59908,                  1.069,                0.88713,                  1.464,             0.00060326,             0.00060326,             0.00060326
                     49,                 1.1813,                0.98732,                 1.4204,                 0.8254,                0.79939,                0.88095,                0.60825,                 1.0362,                0.96832,                  1.461,              0.0006009,              0.0006009,              0.0006009
                     50,                 1.1874,                 1.0096,                 1.4181,                0.81933,                0.86371,                0.89921,                0.60795,                  1.064,                0.84926,                 1.4576,             0.00059855,             0.00059855,             0.00059855
                     51,                 1.1663,                0.98883,                 1.4197,                0.72398,                0.83914,                0.84527,                0.59363,                 1.0605,                0.94903,                 1.4358,             0.00059619,             0.00059619,             0.00059619
                     52,                 1.1508,                0.98184,                 1.4098,                0.76566,                0.86165,                0.88452,                0.60913,                  1.046,                 1.0032,                 1.4463,             0.00059383,             0.00059383,             0.00059383
                     53,                 1.1668,                0.95165,                 1.4034,                0.81079,                0.85291,                0.89656,                0.62052,                 1.0728,                0.81876,                 1.4096,             0.00059148,             0.00059148,             0.00059148
                     54,                 1.1669,                 0.9619,                 1.4049,                0.78892,                0.85881,                0.89014,                0.61446,                 1.0538,                0.83879,                 1.4306,             0.00058912,             0.00058912,             0.00058912
                     55,                 1.1471,                0.94213,                 1.4004,                0.78942,                0.86011,                0.89171,                0.61234,                 1.0903,                0.85399,                 1.4703,             0.00058677,             0.00058677,             0.00058677
                     56,                 1.1552,                0.93971,                 1.4159,                0.79808,                0.86364,                0.90511,                0.62553,                 1.0708,                0.81161,                 1.4308,             0.00058441,             0.00058441,             0.00058441
                     57,                 1.1283,                0.92849,                 1.3821,                0.78274,                0.86537,                0.89684,                0.62955,                  1.029,                0.88245,                 1.4003,             0.00058205,             0.00058205,             0.00058205
                     58,                  1.142,                0.94071,                  1.408,                0.81228,                0.83339,                0.88989,                0.60233,                 1.1093,                 0.8533,                 1.5058,              0.0005797,              0.0005797,              0.0005797
                     59,                 1.1301,                0.91476,                 1.3812,                0.82319,                0.83419,                0.88765,                0.61962,                 1.0511,                0.88136,                 1.4283,             0.00057734,             0.00057734,             0.00057734
                     60,                 1.1321,                 0.9344,                 1.3997,                0.82256,                 0.8492,                0.89455,                0.61443,                 1.0766,                0.83056,                  1.497,             0.00057498,             0.00057498,             0.00057498
                     61,                 1.1427,                0.93687,                 1.4016,                0.75699,                0.83853,                0.86751,                0.60062,                 1.0566,                0.96434,                 1.4341,             0.00057263,             0.00057263,             0.00057263
                     62,                  1.126,                0.90082,                 1.3729,                0.83221,                0.82863,                0.89874,                0.60727,                 1.1025,                0.83527,                 1.4726,             0.00057027,             0.00057027,             0.00057027
                     63,                 1.1606,                0.92758,                 1.3891,                0.83987,                0.84893,                0.90132,                0.63793,                 1.0286,                0.78321,                  1.406,             0.00056792,             0.00056792,             0.00056792
                     64,                 1.1171,                0.89978,                 1.3731,                0.85199,                0.84279,                0.90935,                 0.6325,                 1.0231,                0.76577,                 1.3976,             0.00056556,             0.00056556,             0.00056556
                     65,                 1.1189,                0.88251,                  1.365,                0.83693,                 0.8589,                0.91605,                0.64699,                 1.0335,                0.77853,                 1.4171,              0.0005632,              0.0005632,              0.0005632
                     66,                 1.1291,                 0.8717,                 1.3754,                0.82719,                0.86817,                0.90551,                0.63169,                 1.0462,                0.79896,                 1.4068,             0.00056085,             0.00056085,             0.00056085
                     67,                 1.1196,                0.88334,                 1.3665,                0.82531,                0.83572,                0.89592,                0.60605,                 1.0932,                0.80036,                 1.4308,             0.00055849,             0.00055849,             0.00055849
                     68,                 1.0891,                0.86613,                 1.3579,                0.82926,                0.86902,                0.91428,                0.64341,                 1.0331,                0.74086,                 1.4005,             0.00055613,             0.00055613,             0.00055613
                     69,                 1.0862,                0.86925,                 1.3569,                 0.8255,                0.86766,                0.90876,                0.62558,                 1.0742,                0.74889,                 1.4329,             0.00055378,             0.00055378,             0.00055378
                     70,                  1.088,                0.86415,                 1.3587,                0.85763,                0.84814,                0.91448,                0.64092,                 1.0221,                0.76628,                 1.4197,             0.00055142,             0.00055142,             0.00055142
                     71,                 1.1244,                 0.8734,                 1.3838,                  0.834,                0.86921,                 0.9102,                0.64173,                  1.026,                0.76312,                 1.3816,             0.00054907,             0.00054907,             0.00054907
                     72,                 1.0566,                0.82591,                 1.3323,                0.83484,                0.87369,                0.91643,                0.64213,                 1.0477,                0.74202,                 1.4513,             0.00054671,             0.00054671,             0.00054671
                     73,                 1.0957,                0.86978,                 1.3591,                0.77778,                 0.8837,                0.89068,                0.62532,                  1.051,                0.98387,                 1.3814,             0.00054435,             0.00054435,             0.00054435
                     74,                 1.0689,                0.84853,                 1.3416,                0.76219,                0.82902,                 0.8819,                0.61944,                 1.0344,                 1.0022,                 1.3963,               0.000542,               0.000542,               0.000542
                     75,                 1.0964,                0.86645,                 1.3453,                0.78631,                0.85145,                 0.8757,                0.62254,                 1.0213,                 1.0344,                 1.3852,             0.00053964,             0.00053964,             0.00053964
                     76,                 1.1056,                0.85541,                  1.357,                0.77497,                0.83627,                0.87111,                0.61107,                 1.0396,                 1.0561,                 1.3922,             0.00053728,             0.00053728,             0.00053728
                     77,                 1.1077,                 0.8596,                 1.3585,                0.84056,                0.88907,                0.92348,                0.66224,                  1.016,                0.72028,                 1.3768,             0.00053493,             0.00053493,             0.00053493
                     78,                 1.0909,                0.82853,                 1.3425,                0.83667,                0.83527,                0.91143,                0.64691,                 1.0235,                0.74908,                 1.3874,             0.00053257,             0.00053257,             0.00053257
                     79,                 1.0405,                0.82728,                 1.3442,                0.85606,                0.87932,                0.92391,                0.66203,                 1.0171,                0.70764,                 1.3744,             0.00053022,             0.00053022,             0.00053022
                     80,                 1.0711,                0.83077,                 1.3364,                0.82353,                0.88587,                0.91991,                0.64748,                 1.0465,                0.75028,                 1.4201,             0.00052786,             0.00052786,             0.00052786
                     81,                 1.0844,                0.85053,                 1.3609,                0.84823,                0.87251,                0.92113,                0.63585,                 1.0658,                0.71984,                 1.4586,              0.0005255,              0.0005255,              0.0005255
                     82,                 1.0979,                0.83744,                  1.343,                0.82574,                0.88128,                0.91249,                0.64223,                 1.0239,                0.74485,                 1.4003,             0.00052315,             0.00052315,             0.00052315
                     83,                 1.0809,                0.81358,                 1.3281,                0.83526,                0.86887,                0.91872,                0.64724,                 1.0267,                0.72252,                 1.3943,             0.00052079,             0.00052079,             0.00052079
                     84,                 1.0811,                0.81731,                 1.3486,                0.81161,                0.91042,                0.91945,                0.65125,                  1.033,                0.72594,                 1.3916,             0.00051844,             0.00051844,             0.00051844
                     85,                 1.0633,                0.82299,                 1.3377,                0.81983,                0.87557,                0.91143,                0.64631,                 1.0307,                0.73137,                 1.3974,             0.00051608,             0.00051608,             0.00051608
                     86,                 1.0956,                0.82231,                 1.3535,                0.83908,                0.86604,                0.91763,                0.65235,                 1.0441,                0.70711,                 1.4169,             0.00051372,             0.00051372,             0.00051372
                     87,                 1.0722,                0.81618,                 1.3379,                0.82615,                0.85476,                0.90447,                0.64714,                0.99989,                0.78848,                 1.3803,             0.00051137,             0.00051137,             0.00051137
                     88,                 1.0418,                0.81078,                 1.3202,                0.84291,                0.90242,                 0.9298,                0.66775,                 1.0092,                0.66575,                 1.3669,             0.00050901,             0.00050901,             0.00050901
                     89,                 1.0678,                 0.8184,                 1.3365,                0.84826,                0.83832,                0.91577,                0.65954,                 1.0134,                0.74965,                 1.3868,             0.00050665,             0.00050665,             0.00050665
                     90,                  1.071,                0.81878,                 1.3429,                0.83149,                0.86563,                0.91388,                0.64946,                 1.0373,                 0.7854,                 1.4468,              0.0005043,              0.0005043,              0.0005043
                     91,                  1.047,                0.81695,                 1.3373,                0.81684,                0.87616,                0.91423,                0.65926,                 1.0048,                0.79748,                 1.3778,             0.00050194,             0.00050194,             0.00050194
                     92,                 1.0508,                0.77417,                 1.3352,                0.84614,                0.90547,                0.93188,                0.67778,                0.99052,                 0.6836,                 1.3586,             0.00049959,             0.00049959,             0.00049959
                     93,                 1.0387,                0.78425,                 1.3294,                0.84609,                0.89738,                0.93488,                0.67338,                 1.0065,                0.68489,                 1.3798,             0.00049723,             0.00049723,             0.00049723
                     94,                 1.0676,                0.80061,                 1.3436,                0.84177,                 0.8941,                0.91992,                0.66113,                 1.0152,                0.71766,                 1.3941,             0.00049487,             0.00049487,             0.00049487
                     95,                 1.0584,                0.79142,                 1.3283,                0.83454,                0.86735,                0.91821,                0.63687,                 1.0466,                0.72981,                  1.418,             0.00049252,             0.00049252,             0.00049252
                     96,                 1.0776,                0.81961,                 1.3512,                0.82514,                0.87817,                0.92037,                0.65482,                 1.0191,                0.70862,                 1.3936,             0.00049016,             0.00049016,             0.00049016
                     97,                 1.0586,                0.76295,                 1.3311,                 0.8299,                0.89359,                0.92013,                0.66156,                 1.0046,                0.70654,                 1.3929,              0.0004878,              0.0004878,              0.0004878
                     98,                  1.053,                0.78325,                 1.3253,                0.80549,                 0.9266,                0.92693,                0.66064,                 1.0278,                0.69651,                 1.3758,             0.00048545,             0.00048545,             0.00048545
                     99,                 1.0178,                0.76191,                 1.3131,                0.82733,                0.91518,                0.92943,                0.66697,                 1.0287,                0.68065,                 1.3963,             0.00048309,             0.00048309,             0.00048309
                    100,                 1.0649,                0.78729,                 1.3322,                0.83077,                0.87153,                0.91628,                0.65788,                 1.0116,                0.73514,                 1.3722,             0.00048074,             0.00048074,             0.00048074
                    101,                 1.0452,                0.77039,                 1.3168,                0.80762,                0.88432,                0.91452,                0.64371,                 1.0484,                0.70767,                  1.427,             0.00047838,             0.00047838,             0.00047838
                    102,                 1.0532,                0.78863,                 1.3226,                0.84541,                0.87993,                0.93015,                  0.668,                0.99687,                0.65657,                 1.3673,             0.00047602,             0.00047602,             0.00047602
                    103,                 1.0313,                0.76204,                 1.3117,                 0.8544,                0.86983,                0.93345,                0.66574,                 1.0093,                0.69574,                 1.3729,             0.00047367,             0.00047367,             0.00047367
                    104,                 1.0318,                0.76148,                 1.3016,                 0.8695,                0.87698,                0.93559,                0.67909,                0.99583,                0.65653,                 1.3441,             0.00047131,             0.00047131,             0.00047131
                    105,                 1.0423,                0.75963,                 1.3076,                0.84593,                0.91882,                0.93442,                0.68135,                0.98871,                0.64453,                 1.3617,             0.00046896,             0.00046896,             0.00046896
                    106,                 1.0298,                0.74092,                 1.3003,                0.86009,                0.88147,                 0.9339,                0.68057,                0.98299,                0.65047,                 1.3529,              0.0004666,              0.0004666,              0.0004666
                    107,                 1.0541,                0.75377,                 1.3322,                0.83343,                0.89751,                0.92449,                0.67599,                 0.9722,                0.71261,                 1.3512,             0.00046424,             0.00046424,             0.00046424
                    108,                 1.0375,                0.75452,                 1.3139,                0.83611,                0.89952,                0.93071,                0.67415,                0.98934,                0.65541,                 1.3643,             0.00046189,             0.00046189,             0.00046189
                    109,                 1.0314,                0.76904,                 1.3194,                0.83769,                0.92164,                0.93299,                0.67724,                 0.9851,                0.69132,                 1.3569,             0.00045953,             0.00045953,             0.00045953
                    110,                 1.0201,                0.73851,                 1.2928,                0.84254,                 0.8894,                0.93091,                0.67132,                 1.0225,                 0.6569,                  1.384,             0.00045717,             0.00045717,             0.00045717
                    111,                 1.0362,                0.75844,                 1.3143,                 0.8278,                0.88964,                0.92505,                0.67082,                 0.9946,                0.68191,                 1.3397,             0.00045482,             0.00045482,             0.00045482
                    112,                 1.0306,                0.76125,                 1.3084,                0.81873,                0.86084,                0.92031,                0.67787,                0.99159,                0.75489,                 1.3219,             0.00045246,             0.00045246,             0.00045246
                    113,                 1.0177,                0.75939,                 1.3084,                0.81838,                0.88645,                0.92306,                0.66777,                0.99088,                0.75203,                 1.3772,             0.00045011,             0.00045011,             0.00045011
                    114,                 1.0263,                0.76858,                 1.3052,                0.86126,                0.88133,                0.93639,                0.66947,                 1.0162,                0.66255,                 1.3921,             0.00044775,             0.00044775,             0.00044775
                    115,                  1.019,                0.74022,                 1.3034,                0.84782,                0.90028,                0.93285,                0.66782,                 1.0158,                0.66319,                 1.3973,             0.00044539,             0.00044539,             0.00044539
                    116,                 1.0526,                0.74303,                 1.3134,                0.80398,                0.90377,                0.92266,                0.64498,                 1.0534,                0.69847,                 1.4368,             0.00044304,             0.00044304,             0.00044304
                    117,                 1.0574,                0.76725,                 1.3344,                0.84443,                0.90895,                0.93387,                0.67843,                0.99235,                0.63556,                 1.3802,             0.00044068,             0.00044068,             0.00044068
                    118,                 1.0298,                0.72202,                 1.3031,                0.85526,                 0.8964,                0.93582,                0.67908,                 1.0001,                0.62748,                 1.3564,             0.00043832,             0.00043832,             0.00043832
                    119,                 1.0301,                0.73582,                  1.299,                0.81398,                0.93204,                0.93863,                0.68626,                0.98897,                0.61613,                  1.354,             0.00043597,             0.00043597,             0.00043597
