                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2864,                 4.4995,                 4.2077,                      0,                      0,                      0,                      0,                 3.1849,                 4.3765,                 4.1599,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                  4.116,                 4.4481,                 4.1637,                      0,                      0,                      0,                      0,                 3.1755,                 4.3729,                  4.155,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.0984,                 4.3359,                 4.0618,                      0,                      0,                      0,                      0,                 3.1622,                 4.3575,                 4.1392,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.6564,                 4.1381,                 3.9518,                      0,                      0,                      0,                      0,                  3.159,                 4.3393,                 4.1154,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.3622,                 4.0021,                 3.8363,                      0,                      0,                      0,                      0,                 3.1583,                 4.3219,                 4.0875,             0.00031001,             0.00031001,             0.00031001
                      6,                  3.216,                 3.8647,                 3.6383,                      0,                      0,                      0,                      0,                 3.1837,                 4.3344,                 4.0656,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.9519,                 3.8056,                 3.5163,                      0,                      0,                      0,                      0,                  3.191,                 4.3673,                  4.063,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.9581,                 3.7328,                 3.3459,                      0,                      0,                      0,                      0,                 3.1326,                  4.323,                 4.0566,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.8878,                 3.6433,                 3.1703,                      0,                      0,                      0,                      0,                 3.1234,                 4.3167,                 4.0212,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.8768,                 3.5968,                 3.0324,                      0,                      0,                      0,                      0,                 2.6388,                 4.0812,                 3.8337,             0.00061659,             0.00061659,             0.00061659
                     11,                 2.8256,                 3.5626,                 2.8896,                0.00034,                0.04098,                0.00023,                  5e-05,                 2.3933,                 3.6956,                 3.6336,             0.00067663,             0.00067663,             0.00067663
                     12,                 2.7298,                 3.5343,                 2.7526,                0.00057,                0.07788,                0.00038,                  9e-05,                 2.4068,                 3.4768,                 3.1782,             0.00068808,             0.00068808,             0.00068808
                     13,                 2.7081,                 3.5462,                 2.7106,                0.00119,                0.19597,                0.00101,                0.00023,                 2.3356,                  3.442,                 3.1258,             0.00068573,             0.00068573,             0.00068573
                     14,                 2.6649,                 3.5209,                 2.6696,                0.00126,                0.23033,                 0.0011,                0.00029,                 2.3675,                 3.4657,                 3.0597,             0.00068337,             0.00068337,             0.00068337
                     15,                  2.613,                 3.5221,                 2.6198,                0.00158,                0.28957,                0.00164,                 0.0005,                 2.2785,                 3.5244,                 3.0739,             0.00068101,             0.00068101,             0.00068101
                     16,                 2.5631,                 3.5514,                 2.5856,                0.00353,                0.43455,                0.00359,                0.00096,                 2.6468,                 3.6194,                 3.1306,             0.00067866,             0.00067866,             0.00067866
