                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8517,                 9.7404,                 4.0928,                      0,                      0,                      0,                      0,                 1.4308,                 25.529,                 3.5762,             0.00022848,             0.00022848,             0.00022848
                      2,                 1.7062,                  8.006,                 3.4614,                      0,                      0,                      0,                      0,                  1.407,                 22.843,                 3.4888,             0.00046257,             0.00046257,             0.00046257
                      3,                  1.583,                 6.5384,                 2.8219,                  5e-05,                 0.0018,                  2e-05,                  1e-05,                 1.3231,                 11.468,                 3.1774,              0.0006951,              0.0006951,              0.0006951
                      4,                 1.5075,                  5.401,                 2.3977,                0.16666,                0.11846,                0.05327,                0.01707,                 1.3445,                 37.142,                  2.734,             0.00070693,             0.00070693,             0.00070693
                      5,                  1.465,                 4.5882,                 2.1953,                 0.4351,                0.33235,                0.18308,                0.06748,                 1.3147,                 67.606,                 2.4645,             0.00070458,             0.00070458,             0.00070458
                      6,                 1.4278,                 3.9317,                 2.0082,                0.33501,                 0.4767,                0.33752,                0.14418,                 1.2792,                 63.694,                 2.2357,             0.00070222,             0.00070222,             0.00070222
                      7,                 1.4168,                  3.647,                 1.9593,                0.46313,                0.59823,                0.54248,                0.29544,                 1.2149,                 76.884,                 1.8435,             0.00069986,             0.00069986,             0.00069986
                      8,                 1.3987,                  3.387,                 1.8605,                0.58058,                0.67058,                0.63437,                0.31824,                 1.2273,                 73.862,                 1.9151,             0.00069751,             0.00069751,             0.00069751
                      9,                   1.39,                 3.1689,                 1.8063,                0.56938,                0.71845,                0.68357,                0.38072,                 1.1972,                 89.769,                  1.735,             0.00069515,             0.00069515,             0.00069515
                     10,                 1.3849,                 3.1065,                 1.7701,                0.62063,                0.69534,                0.69257,                0.41078,                  1.186,                 218.65,                 1.6555,             0.00069279,             0.00069279,             0.00069279
                     11,                 1.3784,                 2.9482,                 1.7405,                 0.7291,                0.76905,                0.80125,                 0.4839,                 1.1845,                 23.932,                 1.6422,             0.00069044,             0.00069044,             0.00069044
                     12,                 1.3772,                 2.9314,                 1.7068,                0.71622,                0.69461,                0.74773,                0.44114,                 1.1896,                 12.513,                 1.6888,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.3743,                 2.8607,                 1.7149,                 0.6667,                0.71691,                 0.7245,                0.42289,                 1.1972,                 27.786,                  1.729,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.3678,                 2.7365,                 1.6698,                 0.6702,                0.71647,                0.76308,                0.42739,                 1.2018,                 93.979,                  1.771,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.3628,                 2.6654,                 1.6414,                0.71315,                0.74416,                0.78869,                0.48875,                 1.1769,                 45.229,                 1.5728,             0.00068101,             0.00068101,             0.00068101
                     16,                 1.3644,                 2.6714,                 1.6571,                0.75803,                0.76423,                0.82081,                 0.5138,                 1.1754,                 33.381,                  1.567,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.3593,                 2.6015,                 1.6216,                0.74347,                0.83734,                0.85184,                0.52731,                 1.1766,                 31.829,                 1.5913,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.3579,                 2.5999,                 1.6311,                0.74005,                0.80755,                0.82963,                0.52199,                  1.173,                 59.233,                 1.5513,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.3613,                 2.4852,                 1.6085,                0.78608,                0.80432,                0.85553,                0.53997,                 1.1732,                 29.318,                 1.5613,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.3505,                 2.4054,                 1.5687,                0.74707,                  0.802,                0.81852,                0.52005,                 1.1728,                 76.635,                 1.5572,             0.00066923,             0.00066923,             0.00066923
                     21,                 1.3507,                  2.338,                  1.568,                0.75642,                 0.8606,                0.86269,                0.56955,                 1.1613,                 45.182,                 1.4817,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.3527,                  2.361,                 1.5895,                0.75453,                0.83832,                0.87173,                0.56615,                 1.1604,                 38.379,                 1.4772,             0.00066452,             0.00066452,             0.00066452
                     23,                 1.3509,                 2.3209,                 1.5647,                0.80736,                0.83316,                0.88811,                0.58731,                 1.1602,                   21.2,                  1.467,             0.00066216,             0.00066216,             0.00066216
                     24,                 1.3464,                 2.2709,                 1.5567,                0.75959,                0.84768,                0.87804,                0.56393,                 1.1666,                 76.467,                 1.5156,             0.00065981,             0.00065981,             0.00065981
