                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.1643,                  4.482,                 4.2416,                      0,                      0,                      0,                      0,                 3.1769,                 4.3732,                 4.1577,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0158,                   4.44,                 4.2068,                      0,                      0,                      0,                      0,                 3.1767,                 4.3651,                 4.1521,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.0537,                  4.335,                 4.1299,                      0,                      0,                      0,                      0,                 3.1612,                 4.3499,                 4.1353,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.7051,                 4.1387,                 4.0309,                      0,                      0,                      0,                      0,                 3.1226,                 4.3219,                 4.1051,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.3071,                 3.9271,                 3.8851,                      0,                      0,                      0,                      0,                 3.0541,                 4.2725,                 4.0516,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.9345,                 3.5769,                 3.5741,                      0,                      0,                      0,                      0,                 2.9942,                 4.1989,                 3.9718,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.6556,                 3.1779,                 3.2048,                      0,                      0,                      0,                      0,                 2.9917,                 4.2209,                 3.9582,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.4523,                 2.7885,                 2.8289,                0.00046,                0.09534,                0.00035,                  7e-05,                 3.0825,                 4.2923,                 4.0198,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.1377,                 2.4545,                 2.5245,                0.00158,                0.40601,                0.00465,                0.00105,                  3.356,                 4.0017,                 3.1191,             0.00055612,             0.00055612,             0.00055612
                     10,                 1.9833,                 2.2247,                 2.3077,                0.00205,                0.28499,                0.00619,                0.00099,                 3.6635,                 4.2728,                 4.0704,             0.00061659,             0.00061659,             0.00061659
                     11,                 1.8553,                 2.0768,                 2.1234,                0.00611,                0.27417,                0.01359,                0.00239,                 3.8126,                 4.3327,                 4.2804,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.7583,                 1.9311,                  1.976,                0.00647,                0.45071,                0.02622,                0.00497,                 3.8033,                 3.8753,                 3.5424,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.6477,                   1.83,                 1.8789,                0.00218,                0.18561,                0.00644,                0.00136,                 3.6094,                 3.8083,                 3.1764,             0.00068573,             0.00068573,             0.00068573
