                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.1977,                 4.4487,                 4.1885,                      0,                      0,                      0,                      0,                 3.1735,                  4.375,                 4.1559,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0397,                  4.399,                 4.1384,                      0,                      0,                      0,                      0,                 3.1565,                 4.3686,                  4.145,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.0969,                 4.2725,                 4.0389,                      0,                      0,                      0,                      0,                 3.1122,                 4.3396,                 4.1181,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.8109,                 4.0004,                 3.8799,                      0,                      0,                      0,                      0,                 3.0189,                 4.2839,                 4.0665,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.3487,                 3.7297,                  3.683,                      0,                      0,                      0,                      0,                 2.9504,                 4.2215,                 4.0111,             0.00031001,             0.00031001,             0.00031001
                      6,                 2.9956,                 3.3616,                 3.3458,                      0,                      0,                      0,                      0,                 2.8788,                 4.1735,                 3.9447,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.7788,                 3.0746,                 3.1243,                      0,                      0,                      0,                      0,                 2.6726,                 4.0706,                 3.7966,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.5861,                 2.7111,                  2.817,                0.00117,                0.24352,                0.00132,                0.00024,                 2.5818,                 3.9442,                 3.7052,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.3502,                 2.5196,                 2.5965,                0.00353,                0.53054,                0.00802,                0.00177,                 2.5191,                 3.8365,                 3.4326,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.1804,                 2.3703,                 2.4395,                0.00241,                0.32342,                0.01259,                0.00177,                 2.7197,                 4.1186,                 3.7756,             0.00061659,             0.00061659,             0.00061659
                     11,                  2.014,                 2.2244,                 2.2636,                0.00327,                0.47507,                0.04761,                0.00912,                 3.1569,                 4.0881,                 3.8029,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.8737,                 2.0694,                 2.0981,                0.00436,                 0.3078,                0.03645,                0.00594,                 3.4098,                 4.4545,                 4.1045,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.7076,                 1.9239,                 1.9567,                0.00716,                0.42681,                0.06638,                0.01547,                 3.5976,                 4.2489,                 3.9698,             0.00068573,             0.00068573,             0.00068573
                     14,                  1.661,                 1.7982,                 1.8927,                 0.0072,                   0.37,                0.05025,                0.01146,                 3.5734,                 4.2729,                 4.0712,             0.00068337,             0.00068337,             0.00068337
                     15,                 1.5579,                 1.7017,                 1.8173,                0.01063,                0.58423,                0.04981,                0.01501,                 2.5844,                 3.8982,                 3.4542,             0.00068101,             0.00068101,             0.00068101
                     16,                  1.528,                 1.6646,                 1.7749,                0.18311,                0.11554,                0.09282,                0.03915,                  2.119,                  3.311,                 2.7853,             0.00067866,             0.00067866,             0.00067866
                     17,                 1.5067,                 1.5925,                 1.7401,                0.26752,                0.26967,                0.18824,                0.09395,                  1.867,                 2.8225,                 2.3743,              0.0006763,              0.0006763,              0.0006763
                     18,                 1.4594,                  1.527,                 1.7098,                0.37423,                0.24892,                 0.2415,                0.12663,                 1.6586,                 2.7115,                 2.2552,             0.00067394,             0.00067394,             0.00067394
                     19,                 1.4361,                 1.4602,                 1.6622,                0.29083,                0.21267,                0.17584,                0.07996,                  2.124,                 2.9546,                 2.7094,             0.00067159,             0.00067159,             0.00067159
                     20,                 1.4274,                 1.4105,                 1.6423,                0.42295,                0.46408,                0.39621,                0.22964,                 1.5004,                 2.0769,                 1.9505,             0.00066923,             0.00066923,             0.00066923
                     21,                 1.4024,                 1.4429,                  1.625,                0.49079,                0.55484,                0.48464,                0.25025,                 1.5428,                 1.9572,                 1.9671,             0.00066688,             0.00066688,             0.00066688
                     22,                 1.3705,                 1.3509,                 1.6037,                0.47823,                0.60905,                 0.5297,                0.33837,                 1.1973,                 1.6856,                 1.6151,             0.00066452,             0.00066452,             0.00066452
