                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2403,                 4.4763,                 4.2101,                      0,                      0,                      0,                      0,                 3.1797,                 4.3777,                 4.1609,              5.712e-05,              5.712e-05,              5.712e-05
                      2,                 4.0778,                 4.4318,                  4.167,                      0,                      0,                      0,                      0,                 3.1681,                 4.3679,                 4.1541,             0.00012098,             0.00012098,             0.00012098
                      3,                 4.1365,                 4.2854,                 4.0578,                      0,                      0,                      0,                      0,                 3.1347,                 4.3336,                 4.1302,             0.00018441,             0.00018441,             0.00018441
                      4,                 3.8328,                 3.9988,                  3.836,                      0,                      0,                      0,                      0,                  3.058,                 4.2566,                 4.0801,             0.00024743,             0.00024743,             0.00024743
                      5,                 3.4515,                 3.7234,                 3.6538,                      0,                      0,                      0,                      0,                  2.969,                 4.1493,                 4.0099,             0.00031001,             0.00031001,             0.00031001
                      6,                 3.0248,                 3.4173,                 3.4019,                      0,                      0,                      0,                      0,                 2.9125,                 4.0558,                 3.9271,             0.00037218,             0.00037218,             0.00037218
                      7,                 2.7499,                 3.1945,                 3.1875,                0.00111,                0.19793,                0.00101,                0.00018,                 2.8307,                  3.911,                  3.821,             0.00043391,             0.00043391,             0.00043391
                      8,                 2.6085,                 2.9726,                 2.9199,                0.00333,                0.37708,                0.00257,                0.00073,                  2.685,                 3.7032,                 3.6557,             0.00049523,             0.00049523,             0.00049523
                      9,                 2.3344,                 2.6897,                 2.7027,                0.00132,                0.33947,                0.00259,                 0.0005,                 2.7416,                 3.9675,                 3.4596,             0.00055612,             0.00055612,             0.00055612
                     10,                 2.1552,                 2.5114,                 2.5011,                0.00135,                0.29243,                0.00264,                 0.0005,                  2.642,                 4.0051,                 3.4222,             0.00061659,             0.00061659,             0.00061659
                     11,                 2.0385,                 2.4328,                 2.3779,                0.00217,                0.37874,                0.01042,                 0.0018,                 2.8674,                 4.0888,                 3.4879,             0.00067663,             0.00067663,             0.00067663
                     12,                 1.9323,                 2.2896,                 2.2185,                0.00149,                0.26144,                0.00141,                 0.0003,                 2.6214,                 3.9017,                 3.5657,             0.00068808,             0.00068808,             0.00068808
                     13,                 1.8322,                 2.2029,                 2.1202,                0.00473,                 0.6192,                0.01571,                 0.0046,                 2.3358,                 3.4516,                 3.1228,             0.00068573,             0.00068573,             0.00068573
                     14,                 1.7322,                 2.0568,                 2.0257,                0.00753,                0.76708,                0.04031,                0.01193,                 2.3483,                 3.4735,                 3.2787,             0.00068337,             0.00068337,             0.00068337
